fecha,valor,max_abs,min_abs,completo_mediciones,completo_umbral
2019/11/15,91.911932,99.000000,67.000000,99.0,100.0
2019/11/16,91.340278,99.000000,73.000000,100.0,100.0
2019/11/17,88.022412,99.000000,63.000000,99.3,100.0
2019/11/18,87.451073,98.000000,51.000000,99.7,100.0
2019/11/19,90.762626,99.000000,67.000000,99.0,100.0
2019/11/20,84.250000,98.000000,47.000000,99.7,100.0
2019/11/21,88.085543,98.000000,65.000000,99.7,100.0
2019/11/22,87.586806,98.000000,56.000000,100.0,100.0
2019/11/23,84.100695,98.000000,48.000000,100.0,100.0
2019/11/24,85.065972,98.000000,47.000000,100.0,100.0
2019/11/25,73.586806,98.000000,46.000000,100.0,100.0
2019/11/26,64.463384,91.000000,42.000000,99.3,100.0
2019/11/27,65.916793,97.000000,46.000000,98.6,100.0
2019/11/28,81.644886,98.000000,48.000000,99.7,100.0
2019/11/29,87.782639,98.000000,63.000000,99.3,100.0
2019/11/30,88.430240,98.000000,56.000000,99.7,100.0
2019/12/01,85.993056,98.000000,51.000000,100.0,100.0
2019/12/02,78.352273,98.000000,49.000000,99.0,100.0
2019/12/03,82.056187,98.000000,45.000000,99.3,100.0
2019/12/04,82.416982,98.000000,52.000000,99.3,100.0
2019/12/05,85.498422,98.000000,47.000000,99.3,100.0
2019/12/06,88.557450,99.000000,62.000000,98.6,100.0
2019/12/07,91.197917,99.000000,69.000000,100.0,100.0
2019/12/08,89.791667,100.000000,66.000000,99.7,100.0
2019/12/09,89.427083,98.000000,56.000000,99.7,100.0
2019/12/10,88.017677,98.000000,61.000000,99.3,100.0
2019/12/11,84.233902,97.000000,51.000000,98.3,100.0
2019/12/12,87.529356,98.000000,64.000000,99.7,100.0
2019/12/13,84.686553,98.000000,56.000000,98.3,100.0
2019/12/14,83.633838,98.000000,55.000000,99.3,100.0
2019/12/15,80.944444,97.000000,49.000000,99.0,100.0
2019/12/16,78.351010,98.000000,48.000000,99.0,100.0
2019/12/17,77.983901,97.000000,43.000000,99.7,100.0
2019/12/18,85.854167,98.000000,53.000000,100.0,100.0
2019/12/19,85.340593,97.000000,48.000000,99.7,100.0
2019/12/20,83.002210,99.000000,55.000000,99.7,100.0
2019/12/21,77.327020,98.000000,52.000000,99.7,100.0
2019/12/22,76.969697,98.000000,49.000000,99.7,100.0
2019/12/23,80.155934,98.000000,50.000000,99.3,100.0
2019/12/24,71.710543,97.000000,45.000000,99.0,100.0
2019/12/25,78.125000,97.000000,45.000000,99.3,100.0
2019/12/26,67.163194,97.000000,40.000000,100.0,100.0
2019/12/27,81.851779,98.000000,53.000000,98.3,95.8
2019/12/28,81.593876,97.000000,48.000000,98.3,100.0
2019/12/29,81.227778,97.000000,45.000000,98.3,100.0
2019/12/30,90.704861,100.000000,67.000000,100.0,100.0
2019/12/31,94.829861,100.000000,79.000000,99.7,100.0
2020/01/01,93.360164,97.000000,70.000000,99.7,100.0
2020/01/02,90.649306,100.000000,68.000000,99.7,100.0
2020/01/03,89.305556,100.000000,57.000000,99.7,100.0
2020/01/04,82.906250,100.000000,51.000000,100.0,100.0
2020/01/05,86.682765,100.000000,59.000000,99.7,100.0
2020/01/06,85.810290,97.000000,53.000000,99.3,100.0
2020/01/07,83.836806,100.000000,57.000000,100.0,100.0
2020/01/08,71.524621,97.000000,34.000000,99.7,100.0
2020/01/09,56.410038,93.000000,35.000000,99.7,100.0
2020/01/10,54.788510,72.000000,39.000000,99.7,100.0
2020/01/11,65.326389,98.000000,40.000000,100.0,100.0
2020/01/12,57.978220,77.000000,39.000000,99.3,100.0
2020/01/13,57.769571,85.000000,37.000000,99.3,100.0
2020/01/14,60.495391,81.000000,34.000000,99.0,100.0
2020/01/15,62.059028,89.000000,35.000000,100.0,100.0
2020/01/16,53.588384,74.000000,36.000000,99.7,100.0
2020/01/17,53.746212,73.000000,38.000000,99.7,100.0
2020/01/18,54.578977,72.000000,39.000000,99.0,100.0
2020/01/19,61.482639,94.000000,38.000000,100.0,100.0
2020/01/20,85.704861,98.000000,51.000000,100.0,100.0
2020/01/21,93.868371,100.000000,78.000000,99.7,100.0
2020/01/22,92.306818,100.000000,73.000000,99.7,100.0
2020/01/23,84.594381,100.000000,59.000000,99.7,100.0
2020/01/24,85.579230,100.000000,55.000000,99.7,100.0
2020/01/25,84.868371,97.000000,55.000000,99.7,100.0
2020/01/26,90.088068,100.000000,65.000000,99.7,100.0
2020/01/27,90.249369,100.000000,70.000000,99.0,100.0
2020/01/28,82.937816,97.000000,59.000000,99.7,100.0
2020/01/29,92.559343,100.000000,69.000000,99.0,100.0
2020/01/30,87.645833,100.000000,59.000000,100.0,100.0
2020/01/31,72.757891,97.000000,50.000000,99.3,100.0
2020/02/01,86.229482,97.000000,66.000000,99.7,100.0
2020/02/02,74.633207,98.000000,47.000000,99.7,100.0
2020/02/03,76.731692,97.000000,45.000000,99.7,100.0
2020/02/04,79.336806,97.000000,47.000000,100.0,100.0
2020/02/05,66.928662,97.000000,20.000000,99.3,100.0
2020/02/06,70.246528,97.000000,31.000000,99.7,100.0
2020/02/07,76.408775,97.000000,39.000000,99.3,100.0
2020/02/08,85.927083,97.000000,61.000000,100.0,100.0
2020/02/09,86.201389,100.000000,56.000000,100.0,100.0
2020/02/10,71.179861,100.000000,44.000000,99.3,100.0
2020/02/11,58.376578,93.000000,26.000000,99.0,100.0
2020/02/12,72.916982,97.000000,38.000000,97.9,100.0
2020/02/13,75.451389,100.000000,34.000000,100.0,100.0
2020/02/14,74.257450,100.000000,35.000000,98.6,100.0
2020/02/15,71.083649,95.000000,46.000000,99.7,100.0
2020/02/16,69.882576,96.000000,45.000000,98.6,100.0
2020/02/17,59.357639,86.000000,37.000000,100.0,100.0
2020/02/18,59.123106,81.000000,40.000000,97.9,100.0
2020/02/19,65.485480,93.000000,44.000000,99.7,100.0
2020/02/20,79.540215,97.000000,49.000000,98.3,100.0
2020/02/21,92.748674,100.000000,72.000000,99.0,100.0
2020/02/22,93.781250,100.000000,73.000000,97.6,100.0
2020/02/23,88.142361,100.000000,52.000000,99.0,100.0
2020/02/24,93.472854,100.000000,80.000000,99.7,100.0
2020/02/25,91.276515,100.000000,64.000000,99.0,100.0
2020/02/26,95.202336,100.000000,77.000000,97.9,100.0
2020/02/27,92.495581,100.000000,74.000000,98.3,100.0
2020/02/28,91.627210,100.000000,66.000000,97.2,100.0
2020/02/29,84.602273,100.000000,54.000000,99.0,100.0
2020/03/01,79.469381,100.000000,50.000000,98.6,100.0
2020/03/02,84.148990,100.000000,48.000000,98.6,100.0
2020/03/03,80.083144,100.000000,47.000000,98.3,100.0
2020/03/04,76.164625,100.000000,39.000000,95.8,95.8
2020/03/05,76.583333,100.000000,47.000000,100.0,100.0
2020/03/06,92.429987,100.000000,64.000000,97.9,100.0
2020/03/07,91.608586,100.000000,66.000000,99.3,100.0
2020/03/08,83.669823,100.000000,58.000000,99.7,100.0
2020/03/09,78.422349,100.000000,46.000000,99.7,100.0
2020/03/10,89.930556,100.000000,60.000000,100.0,100.0
2020/03/11,89.569444,100.000000,55.000000,100.0,100.0
2020/03/12,85.619318,100.000000,59.000000,99.0,100.0
2020/03/13,88.132765,100.000000,61.000000,97.9,100.0
2020/03/14,94.364583,100.000000,80.000000,100.0,100.0
2020/03/15,90.126578,100.000000,64.000000,99.0,100.0
2020/03/16,92.096907,100.000000,68.000000,99.0,100.0
2020/03/17,87.673611,100.000000,66.000000,96.9,100.0
2020/03/18,81.433081,100.000000,51.000000,99.0,100.0
2020/03/19,77.400126,100.000000,38.000000,95.8,100.0
2020/03/20,86.053346,100.000000,52.000000,98.6,100.0
2020/03/21,80.877210,100.000000,45.000000,98.6,100.0
2020/03/22,73.396086,97.000000,43.000000,97.9,100.0
2020/03/23,77.939457,96.000000,46.000000,95.5,100.0
2020/03/24,82.099621,100.000000,48.000000,95.2,100.0
2020/03/25,86.976641,100.000000,59.000000,97.2,100.0
2020/03/26,85.957702,100.000000,51.000000,97.6,100.0
2020/03/27,87.743245,100.000000,60.000000,97.9,100.0
2020/03/28,90.450758,100.000000,65.000000,98.3,100.0
2020/03/29,85.623422,100.000000,59.000000,98.3,100.0
2020/03/30,87.905114,99.000000,72.000000,98.3,100.0
2020/03/31,93.409091,100.000000,73.000000,96.2,100.0
2020/04/01,93.435227,100.000000,71.000000,96.2,100.0
2020/04/02,88.051768,100.000000,54.000000,97.9,100.0
2020/04/03,66.930240,87.000000,43.000000,97.9,100.0
2020/04/04,76.452967,100.000000,49.000000,99.3,100.0
2020/04/05,87.033018,100.000000,54.000000,97.6,100.0
2020/04/06,73.402273,100.000000,47.000000,98.3,100.0
2020/04/07,76.034975,100.000000,51.000000,97.9,100.0
2020/04/08,67.643245,93.000000,45.000000,97.9,100.0
2020/04/09,79.263889,100.000000,52.000000,99.0,100.0
2020/04/10,83.133270,100.000000,56.000000,98.6,100.0
2020/04/11,94.728535,100.000000,70.000000,98.3,100.0
2020/04/12,90.804482,100.000000,62.000000,98.6,100.0
2020/04/13,89.165720,100.000000,68.000000,97.2,100.0
2020/04/14,90.169508,100.000000,64.000000,99.3,100.0
2020/04/15,93.066919,100.000000,67.000000,97.6,100.0
2020/04/16,92.298611,100.000000,65.000000,98.3,100.0
2020/04/17,82.902462,100.000000,54.000000,97.6,100.0
2020/04/18,92.519571,100.000000,58.000000,97.2,100.0
2020/04/19,86.761995,100.000000,47.000000,97.9,100.0
2020/04/20,78.579051,100.000000,46.000000,97.2,95.8
2020/04/21,77.586553,100.000000,46.000000,97.6,100.0
2020/04/22,88.049137,100.000000,56.000000,96.5,100.0
2020/04/23,91.950126,100.000000,64.000000,99.0,100.0
2020/04/24,90.693182,100.000000,62.000000,99.3,100.0
2020/04/25,91.057513,100.000000,59.000000,99.0,100.0
2020/04/26,86.379924,100.000000,52.000000,99.0,100.0
2020/04/27,76.512626,100.000000,48.000000,99.7,100.0
2020/04/28,80.142045,97.000000,52.000000,97.9,100.0
2020/04/29,86.107955,100.000000,55.000000,99.3,100.0
2020/04/30,87.603851,100.000000,52.000000,99.0,100.0
2020/05/01,86.494005,100.000000,53.000000,96.5,95.8
2020/05/02,89.177652,100.000000,57.000000,99.0,100.0
2020/05/03,87.797664,100.000000,58.000000,98.3,100.0
2020/05/04,91.854104,100.000000,68.000000,98.6,100.0
2020/05/05,77.034596,100.000000,57.000000,98.3,100.0
2020/05/06,78.118371,100.000000,54.000000,98.3,100.0
2020/05/07,77.897748,100.000000,49.000000,96.9,100.0
2020/05/08,71.172980,100.000000,44.000000,99.0,100.0
2020/05/09,71.888321,100.000000,45.000000,97.2,100.0
2020/05/10,74.832702,100.000000,42.000000,97.9,100.0
2020/05/11,87.670202,100.000000,55.000000,97.2,100.0
2020/05/12,94.724432,100.000000,74.000000,99.0,100.0
2020/05/13,83.016185,100.000000,52.000000,92.0,91.7
2020/05/14,82.985795,100.000000,54.000000,99.0,100.0
2020/05/15,73.790514,100.000000,45.000000,96.5,95.8
2020/05/16,66.983586,96.000000,50.000000,99.7,100.0
2020/05/17,66.353220,95.000000,47.000000,98.6,100.0
2020/05/18,86.879419,100.000000,60.000000,99.0,100.0
2020/05/19,81.940341,100.000000,49.000000,99.3,100.0
2020/05/20,77.182449,100.000000,45.000000,99.3,100.0
2020/05/21,71.267677,96.000000,44.000000,98.3,100.0
2020/05/22,72.135732,96.000000,52.000000,99.3,100.0
2020/05/23,67.241477,91.000000,43.000000,97.6,100.0
2020/05/24,63.776768,85.000000,45.000000,97.6,100.0
2020/05/25,58.810922,75.000000,42.000000,99.3,100.0
2020/05/26,56.153409,74.000000,42.000000,99.3,100.0
2020/05/27,67.783270,97.000000,39.000000,98.6,100.0
2020/05/28,83.101957,100.000000,57.000000,98.3,100.0
2020/05/29,91.040975,100.000000,68.000000,94.8,95.8
2020/05/30,95.176136,100.000000,79.000000,96.2,100.0
2020/05/31,89.924558,100.000000,59.000000,99.0,100.0
2020/06/01,88.977588,100.000000,62.000000,99.7,100.0
2020/06/02,89.874621,100.000000,63.000000,97.6,100.0
2020/06/03,90.950442,100.000000,62.000000,98.3,100.0
2020/06/04,75.518308,100.000000,48.000000,99.3,100.0
2020/06/05,75.395833,100.000000,58.000000,100.0,100.0
2020/06/06,62.281250,92.000000,38.000000,100.0,100.0
2020/06/07,68.352588,97.000000,31.000000,99.3,100.0
2020/06/08,64.450505,93.000000,41.000000,98.6,100.0
2020/06/09,68.559028,100.000000,42.000000,100.0,100.0
2020/06/10,85.400253,100.000000,54.000000,99.0,100.0
2020/06/11,83.191288,100.000000,48.000000,98.6,100.0
2020/06/12,86.306258,100.000000,57.000000,97.6,95.8
2020/06/13,79.836941,100.000000,48.000000,91.7,87.5
2020/06/14,81.889205,100.000000,53.000000,99.3,100.0
2020/06/15,64.322917,84.000000,45.000000,100.0,100.0
2020/06/16,72.720707,100.000000,47.000000,97.2,100.0
2020/06/17,76.992740,100.000000,45.000000,99.3,100.0
2020/06/18,80.348169,100.000000,45.000000,99.3,100.0
2020/06/19,81.678409,100.000000,54.000000,85.4,83.3
2020/06/20,77.020833,100.000000,51.000000,99.0,100.0
2020/06/21,71.410985,100.000000,49.000000,98.3,100.0
2020/06/22,63.589015,84.000000,33.000000,99.0,100.0
2020/06/23,70.176136,89.000000,52.000000,98.6,100.0
2020/06/24,72.836806,100.000000,42.000000,99.0,100.0
2020/06/25,79.970223,100.000000,48.000000,98.6,100.0
2020/06/26,76.452479,100.000000,52.000000,93.1,91.7
2020/06/27,80.618056,100.000000,48.000000,100.0,100.0
2020/06/28,81.991047,100.000000,50.000000,91.7,91.7
2020/06/29,75.924793,100.000000,45.000000,89.6,91.7
2020/06/30,75.769841,100.000000,47.000000,92.0,87.5
2020/07/01,78.499601,100.000000,48.000000,80.2,79.2
2020/07/02,87.888095,100.000000,55.000000,86.8,87.5
2020/07/03,88.500797,100.000000,65.000000,81.3,79.2
2020/07/04,89.871212,100.000000,61.000000,92.0,91.7
2020/07/05,82.628342,100.000000,61.000000,73.6,70.8
2020/07/06,81.929545,100.000000,50.000000,91.7,91.7
2020/07/07,85.730682,100.000000,49.000000,86.5,83.3
2020/07/08,,,,69.4,66.7
2020/07/09,64.435859,100.000000,44.000000,78.8,75.0
2020/07/10,76.365079,100.000000,49.000000,88.2,87.5
2020/07/11,85.032828,100.000000,54.000000,97.6,100.0
2020/07/12,77.824960,100.000000,48.000000,79.2,79.2
2020/07/13,85.260534,100.000000,52.000000,86.8,87.5
2020/07/14,62.264836,85.000000,42.000000,98.3,100.0
2020/07/15,62.845202,80.000000,48.000000,97.6,100.0
2020/07/16,57.130051,73.000000,42.000000,99.0,100.0
2020/07/17,50.129419,73.000000,32.000000,98.6,100.0
2020/07/18,55.184028,73.000000,44.000000,100.0,100.0
2020/07/19,58.529251,80.000000,44.000000,98.6,100.0
2020/07/20,61.372790,79.000000,43.000000,99.0,100.0
2020/07/21,73.683397,100.000000,44.000000,99.3,100.0
2020/07/22,86.476515,100.000000,55.000000,86.8,83.3
2020/07/23,85.956945,100.000000,51.000000,98.6,100.0
2020/07/24,86.348485,100.000000,50.000000,99.7,100.0
2020/07/25,82.462753,100.000000,44.000000,99.0,100.0
2020/07/26,76.035669,100.000000,44.000000,99.3,100.0
2020/07/27,71.561553,94.000000,46.000000,99.0,100.0
2020/07/28,61.016098,89.000000,41.000000,99.3,100.0
2020/07/29,68.761364,90.000000,48.000000,97.9,100.0
2020/07/30,67.319255,88.000000,44.000000,97.6,100.0
2020/07/31,57.622033,79.000000,37.000000,98.6,100.0
2020/08/01,55.947601,80.000000,35.000000,99.0,100.0
2020/08/02,51.274684,73.000000,27.000000,99.0,100.0
2020/08/03,51.916351,72.000000,34.000000,99.3,100.0
2020/08/04,52.381629,70.000000,34.000000,99.3,100.0
2020/08/05,52.260417,71.000000,38.000000,100.0,100.0
2020/08/06,59.174558,77.000000,41.000000,98.3,100.0
2020/08/07,55.032955,77.000000,36.000000,99.0,100.0
2020/08/08,53.363005,71.000000,35.000000,99.7,100.0
2020/08/09,51.462753,80.000000,30.000000,99.7,100.0
2020/08/10,53.529987,79.000000,27.000000,99.3,100.0
2020/08/11,59.340278,82.000000,32.000000,99.3,100.0
2020/08/12,65.508207,91.000000,33.000000,97.9,100.0
2020/08/13,71.306818,96.000000,36.000000,99.3,100.0
2020/08/14,80.102904,100.000000,44.000000,98.6,100.0
2020/08/15,74.911300,100.000000,42.000000,99.7,100.0
2020/08/16,65.395202,100.000000,33.000000,99.0,100.0
2020/08/17,78.056061,100.000000,38.000000,97.9,100.0
2020/08/18,91.680556,100.000000,60.000000,100.0,100.0
2020/08/19,88.343750,100.000000,57.000000,98.6,100.0
2020/08/20,85.834596,100.000000,50.000000,99.7,100.0
2020/08/21,84.857639,100.000000,58.000000,100.0,100.0
2020/08/22,71.385417,100.000000,37.000000,100.0,100.0
2020/08/23,81.844381,100.000000,51.000000,98.6,100.0
2020/08/24,71.523674,100.000000,36.000000,99.3,100.0
2020/08/25,73.053662,100.000000,36.000000,99.3,100.0
2020/08/26,66.348800,100.000000,28.000000,99.3,100.0
2020/08/27,60.153725,93.000000,33.000000,99.7,100.0
2020/08/28,84.338068,100.000000,52.000000,99.0,100.0
2020/08/29,90.953283,100.000000,56.000000,98.6,100.0
2020/08/30,86.434028,100.000000,41.000000,100.0,100.0
2020/08/31,73.825126,100.000000,42.000000,99.0,100.0
2020/09/01,69.667614,98.000000,52.000000,99.3,100.0
2020/09/02,70.291351,96.000000,43.000000,98.6,100.0
2020/09/03,70.830177,93.000000,42.000000,99.3,100.0
2020/09/04,63.465593,93.000000,37.000000,99.0,100.0
2020/09/05,56.805240,74.000000,42.000000,99.3,100.0
2020/09/06,61.986111,99.000000,40.000000,100.0,100.0
2020/09/07,72.878157,100.000000,36.000000,99.3,100.0
2020/09/08,78.142045,100.000000,46.000000,99.0,100.0
2020/09/09,65.010985,92.000000,41.000000,97.9,100.0
2020/09/10,58.218245,74.000000,41.000000,99.0,100.0
2020/09/11,61.808396,91.000000,40.000000,98.6,100.0
2020/09/12,57.006313,90.000000,32.000000,99.7,100.0
2020/09/13,54.853851,75.000000,39.000000,99.7,100.0
2020/09/14,52.574179,69.000000,37.000000,98.6,100.0
2020/09/15,60.016098,84.000000,47.000000,99.0,100.0
2020/09/16,76.223485,100.000000,40.000000,99.0,100.0
2020/09/17,87.080492,100.000000,44.000000,98.6,100.0
2020/09/18,85.868687,100.000000,58.000000,99.7,100.0
2020/09/19,76.744949,100.000000,56.000000,99.7,100.0
2020/09/20,67.658144,95.000000,41.000000,99.7,100.0
2020/09/21,64.392361,86.000000,39.000000,100.0,100.0
2020/09/22,62.064583,95.000000,31.000000,99.3,100.0
2020/09/23,73.246212,96.000000,46.000000,99.3,100.0
2020/09/24,64.007891,94.000000,42.000000,99.3,100.0
2020/09/25,57.808081,95.000000,34.000000,99.3,100.0
2020/09/26,68.607639,96.000000,31.000000,100.0,100.0
2020/09/27,79.042614,99.000000,34.000000,99.3,100.0
2020/09/28,83.972727,100.000000,42.000000,97.2,100.0
2020/09/29,75.763889,100.000000,39.000000,99.3,100.0
2020/09/30,70.843750,91.000000,45.000000,99.0,100.0
2020/10/01,62.319129,91.000000,42.000000,99.7,100.0
2020/10/02,65.030619,97.000000,38.000000,99.7,100.0
2020/10/03,80.373106,100.000000,55.000000,99.3,100.0
2020/10/04,76.763889,92.000000,53.000000,99.0,100.0
2020/10/05,57.142361,80.000000,40.000000,100.0,100.0
2020/10/06,59.209280,82.000000,36.000000,98.3,100.0
2020/10/07,64.594066,96.000000,39.000000,98.3,100.0
2020/10/08,64.305871,95.000000,45.000000,99.7,100.0
2020/10/09,51.388258,67.000000,36.000000,98.3,100.0
2020/10/10,49.323990,72.000000,26.000000,98.3,100.0
2020/10/11,48.957702,69.000000,32.000000,98.3,100.0
2020/10/12,51.210543,69.000000,32.000000,98.6,100.0
2020/10/13,61.836174,94.000000,35.000000,98.6,100.0
2020/10/14,70.419192,97.000000,40.000000,98.3,100.0
2020/10/15,62.775568,84.000000,40.000000,98.3,100.0
2020/10/16,61.670833,77.000000,41.000000,98.3,100.0
2020/10/17,65.305556,95.000000,38.000000,99.7,100.0
2020/10/18,81.076010,97.000000,45.000000,98.6,100.0
2020/10/19,87.752841,98.000000,50.000000,98.3,100.0
2020/10/20,85.719255,98.000000,54.000000,97.9,100.0
2020/10/21,72.866477,96.000000,47.000000,99.0,100.0
2020/10/22,61.756313,81.000000,44.000000,97.9,100.0
2020/10/23,67.074811,97.000000,41.000000,99.0,100.0
2020/10/24,84.050947,97.000000,48.000000,99.0,100.0
2020/10/25,85.624053,98.000000,51.000000,97.2,100.0
2020/10/26,81.782675,98.000000,37.000000,95.5,95.8
2020/10/27,87.418876,97.000000,67.000000,97.6,100.0
2020/10/28,86.208523,97.000000,60.000000,97.9,100.0
2020/10/29,80.041351,97.000000,42.000000,98.6,100.0
2020/10/30,81.284407,97.000000,48.000000,99.7,100.0
2020/10/31,80.783775,97.000000,49.000000,99.3,100.0
2020/11/01,76.206755,96.000000,43.000000,99.7,100.0
2020/11/02,65.804924,92.000000,24.000000,99.3,100.0
2020/11/03,60.207071,92.000000,18.000000,98.6,100.0
2020/11/04,45.616541,85.000000,14.000000,98.6,100.0
2020/11/05,55.144571,73.000000,32.000000,99.7,100.0
2020/11/06,54.574179,73.000000,31.000000,99.3,100.0
2020/11/07,60.625316,86.000000,41.000000,99.3,100.0
2020/11/08,57.495897,90.000000,30.000000,99.3,100.0
2020/11/09,64.923611,95.000000,35.000000,97.6,100.0
2020/11/10,75.706124,96.000000,48.000000,99.0,100.0
2020/11/11,66.561237,91.000000,44.000000,99.7,100.0
2020/11/12,63.430240,78.000000,43.000000,99.3,100.0
2020/11/13,68.657197,85.000000,40.000000,98.6,100.0
2020/11/14,77.804609,96.000000,50.000000,98.6,100.0
2020/11/15,68.701389,83.000000,47.000000,100.0,100.0
