fecha,valor,max_abs,min_abs,completo_mediciones,completo_umbral
2020/05/26,15.099,20.10,10.70,99.3,100.0
2020/05/27,13.882,20.20,9.60,98.6,100.0
2020/05/28,12.512,18.90,7.50,98.3,100.0
2020/05/29,11.957,17.70,9.80,94.8,95.8
2020/05/30,11.386,15.00,9.40,96.2,100.0
2020/05/31,12.740,18.50,9.80,99.0,100.0
2020/06/01,12.880,17.60,10.40,99.7,100.0
2020/06/02,11.912,17.70,9.70,97.6,100.0
2020/06/03,11.773,17.60,9.60,98.3,100.0
2020/06/04,13.989,20.30,9.20,99.3,100.0
2020/06/05,12.210,17.30,9.30,100.0,100.0
2020/06/06,14.243,20.80,9.70,100.0,100.0
2020/06/07,13.467,21.90,9.20,99.3,100.0
2020/06/08,13.900,20.60,9.00,98.6,100.0
2020/06/09,13.555,20.10,9.60,100.0,100.0
2020/06/10,11.641,18.40,6.60,99.0,100.0
2020/06/11,12.162,19.10,7.20,98.6,100.0
2020/06/12,12.458,18.50,9.00,99.0,100.0
2020/06/13,12.937,19.70,7.90,98.6,100.0
2020/06/14,12.118,18.50,8.70,99.3,100.0
2020/06/15,13.797,19.10,9.30,100.0,100.0
2020/06/16,13.245,19.70,8.90,97.6,100.0
2020/06/17,13.088,19.50,9.00,99.3,100.0
2020/06/18,12.895,19.20,8.70,99.3,100.0
2020/06/19,12.971,18.70,9.80,99.7,100.0
2020/06/20,12.987,18.50,10.00,100.0,100.0
2020/06/21,13.335,18.70,8.20,98.6,100.0
2020/06/22,13.198,19.20,9.70,93.4,91.7
2020/06/23,13.122,18.60,10.00,98.6,100.0
2020/06/24,13.614,20.40,8.30,99.0,100.0
2020/06/25,12.715,18.40,8.40,98.6,100.0
2020/06/26,12.481,18.90,9.70,98.6,100.0
2020/06/27,12.434,18.40,9.10,100.0,100.0
2020/06/28,12.127,18.70,7.50,97.6,100.0
2020/06/29,12.774,19.20,7.70,97.2,100.0
2020/06/30,13.336,19.20,8.80,100.0,100.0
2020/07/01,12.670,19.60,8.90,99.0,100.0
2020/07/02,11.505,16.00,8.60,100.0,100.0
2020/07/03,11.537,16.00,8.90,98.3,100.0
2020/07/04,11.280,16.10,9.30,98.3,100.0
2020/07/05,11.735,16.60,8.90,99.0,100.0
2020/07/06,12.480,18.70,9.50,99.3,100.0
2020/07/07,11.417,19.10,9.00,99.7,100.0
2020/07/08,11.840,18.20,8.20,98.6,100.0
2020/07/09,12.783,18.30,6.80,97.6,100.0
2020/07/10,12.243,18.30,8.60,99.3,100.0
2020/07/11,11.572,18.30,8.40,99.0,100.0
2020/07/12,12.421,19.40,7.40,99.7,100.0
2020/07/13,11.028,17.00,8.20,98.3,100.0
2020/07/14,12.980,18.30,9.30,98.3,100.0
2020/07/15,12.205,17.50,8.30,97.6,100.0
2020/07/16,12.991,19.10,8.60,99.0,100.0
2020/07/17,12.933,19.10,8.30,98.6,100.0
2020/07/18,12.719,18.00,8.10,100.0,100.0
2020/07/19,13.383,18.50,8.90,98.6,100.0
2020/07/20,13.216,18.70,9.60,99.0,100.0
2020/07/21,12.471,18.70,8.70,99.3,100.0
2020/07/22,11.055,16.10,8.30,99.3,100.0
2020/07/23,11.986,18.30,8.70,98.6,100.0
2020/07/24,11.782,19.40,8.40,99.7,100.0
2020/07/25,12.471,19.70,8.10,99.0,100.0
2020/07/26,13.138,19.00,8.60,99.3,100.0
2020/07/27,12.641,18.10,8.60,99.0,100.0
2020/07/28,13.138,18.80,7.20,99.3,100.0
2020/07/29,13.000,18.10,9.70,97.9,100.0
2020/07/30,13.593,19.30,9.10,97.6,100.0
2020/07/31,14.194,20.50,9.10,98.6,100.0
2020/08/01,13.901,20.10,9.00,99.0,100.0
2020/08/02,13.729,20.30,8.40,99.0,100.0
2020/08/03,13.937,21.00,8.40,99.3,100.0
2020/08/04,13.091,20.60,8.20,99.3,100.0
2020/08/05,13.276,19.70,8.20,100.0,100.0
2020/08/06,13.380,19.40,9.30,98.6,100.0
2020/08/07,14.254,20.80,9.70,99.0,100.0
2020/08/08,14.565,20.80,9.00,99.7,100.0
2020/08/09,14.445,21.30,9.20,99.7,100.0
2020/08/10,14.660,23.10,8.30,99.3,100.0
2020/08/11,14.773,23.00,7.90,99.3,100.0
2020/08/12,14.550,22.60,8.70,97.9,100.0
2020/08/13,14.137,22.80,8.60,99.3,100.0
2020/08/14,13.259,20.70,8.70,98.6,100.0
2020/08/15,13.563,20.40,9.30,99.7,100.0
2020/08/16,13.263,21.20,8.10,99.0,100.0
2020/08/17,12.829,21.00,7.10,97.9,100.0
2020/08/18,11.894,17.90,9.10,100.0,100.0
2020/08/19,12.456,19.00,9.30,98.6,100.0
2020/08/20,12.540,18.30,9.20,99.7,100.0
2020/08/21,10.787,15.50,7.90,100.0,100.0
2020/08/22,12.962,20.80,8.40,100.0,100.0
2020/08/23,12.210,20.20,6.40,99.3,100.0
2020/08/24,12.871,21.70,6.10,99.3,100.0
2020/08/25,12.744,21.00,7.10,99.3,100.0
2020/08/26,13.106,22.30,6.00,99.3,100.0
2020/08/27,13.097,20.40,7.10,99.7,100.0
2020/08/28,12.001,18.60,9.00,99.0,100.0
2020/08/29,10.731,17.50,8.70,98.6,100.0
2020/08/30,11.154,20.80,7.60,100.0,100.0
2020/08/31,12.861,20.50,7.60,99.0,100.0
2020/09/01,12.218,17.70,8.90,99.3,100.0
2020/09/02,12.203,19.80,8.20,98.6,100.0
2020/09/03,12.965,19.50,7.80,99.3,100.0
2020/09/04,14.054,19.90,8.50,99.0,100.0
2020/09/05,13.609,19.20,9.90,99.3,100.0
2020/09/06,12.492,18.00,7.70,100.0,100.0
2020/09/07,12.658,19.90,8.10,99.3,100.0
2020/09/08,11.799,17.20,8.10,99.0,100.0
2020/09/09,12.456,18.20,6.70,97.9,100.0
2020/09/10,13.340,19.30,9.00,99.0,100.0
2020/09/11,13.713,20.30,8.80,98.6,100.0
2020/09/12,14.252,21.80,9.10,99.7,100.0
2020/09/13,13.596,19.60,9.00,100.0,100.0
2020/09/14,13.721,19.30,9.80,98.6,100.0
2020/09/15,12.171,16.70,9.00,99.0,100.0
2020/09/16,11.626,21.40,7.60,99.0,100.0
2020/09/17,11.337,20.60,7.10,98.6,100.0
2020/09/18,11.803,19.40,7.70,99.7,100.0
2020/09/19,12.050,16.50,7.90,99.7,100.0
2020/09/20,13.683,20.40,8.00,99.7,100.0
2020/09/21,14.270,21.00,9.40,100.0,100.0
2020/09/22,14.278,21.30,8.70,99.7,100.0
2020/09/23,12.684,19.90,8.60,99.3,100.0
2020/09/24,13.019,18.90,8.40,99.3,100.0
2020/09/25,12.868,19.00,8.20,99.3,100.0
2020/09/26,12.257,21.10,6.80,100.0,100.0
2020/09/27,12.381,22.10,6.90,100.0,100.0
2020/09/28,11.796,21.10,8.30,97.6,100.0
2020/09/29,12.110,20.40,7.60,99.3,100.0
2020/09/30,13.044,19.00,8.60,99.0,100.0
2020/10/01,12.758,18.80,8.00,99.7,100.0
2020/10/02,12.486,20.50,6.60,99.7,100.0
2020/10/03,11.286,17.60,8.00,99.3,100.0
2020/10/04,12.350,17.80,9.00,99.0,100.0
2020/10/05,12.990,19.30,8.40,100.0,100.0
2020/10/06,14.027,22.00,8.80,99.0,100.0
2020/10/07,13.110,19.30,8.60,98.3,100.0
2020/10/08,12.390,18.80,7.00,99.7,100.0
2020/10/09,14.204,20.80,9.60,98.3,100.0
2020/10/10,13.641,20.70,7.90,98.3,100.0
2020/10/11,13.599,20.90,6.90,98.3,100.0
2020/10/12,14.234,21.10,9.40,98.6,100.0
2020/10/13,13.081,19.60,8.60,98.6,100.0
2020/10/14,13.116,20.60,7.40,98.3,100.0
2020/10/15,13.790,20.60,7.60,98.3,100.0
2020/10/16,14.559,21.00,9.70,98.3,100.0
2020/10/17,14.577,21.50,10.50,99.7,100.0
2020/10/18,12.542,20.60,9.00,98.6,100.0
2020/10/19,11.539,20.70,8.30,98.3,100.0
2020/10/20,12.209,19.80,7.60,97.9,100.0
2020/10/21,13.475,20.30,7.90,99.0,100.0
2020/10/22,13.934,20.00,9.20,97.9,100.0
2020/10/23,13.321,19.60,8.50,99.0,100.0
2020/10/24,11.116,20.20,6.60,99.0,100.0
2020/10/25,12.233,20.30,7.90,97.2,100.0
2020/10/26,13.433,21.70,9.20,95.5,95.8
2020/10/27,12.072,15.20,9.00,97.6,100.0
2020/10/28,12.903,19.10,9.60,97.9,100.0
2020/10/29,13.388,20.90,9.50,98.6,100.0
2020/10/30,12.504,19.40,9.30,99.7,100.0
2020/10/31,12.546,19.70,8.30,99.3,100.0
2020/11/01,12.788,20.80,8.00,99.7,100.0
2020/11/02,12.258,20.10,6.80,99.3,100.0
2020/11/03,12.064,20.60,5.70,99.0,100.0
2020/11/04,13.438,22.10,6.10,98.6,100.0
2020/11/05,13.573,20.50,9.10,99.7,100.0
2020/11/06,13.535,22.10,8.20,100.0,100.0
2020/11/07,14.170,20.40,10.00,99.3,100.0
2020/11/08,13.753,21.80,8.90,99.3,100.0
2020/11/09,13.389,20.90,8.30,97.6,100.0
2020/11/10,12.350,20.00,7.50,99.0,100.0
2020/11/11,12.456,18.50,7.70,99.7,100.0
2020/11/12,12.547,20.10,8.30,99.3,100.0
2020/11/13,12.523,21.00,7.60,98.6,100.0
2020/11/14,11.193,18.00,8.40,98.6,100.0
2020/11/15,12.009,18.20,8.20,100.0,100.0
2020/11/16,12.176,17.10,8.60,99.7,100.0
2020/11/17,11.854,20.50,8.50,99.3,100.0
2020/11/18,11.005,16.80,8.40,98.6,100.0
2020/11/19,11.616,17.60,9.50,99.3,100.0
2020/11/20,10.911,17.20,8.70,99.3,100.0
2020/11/21,11.089,18.90,7.70,99.3,100.0
2020/11/22,12.749,20.40,8.70,99.7,100.0
2020/11/23,12.286,18.00,8.70,99.3,100.0
2020/11/24,13.167,19.10,9.40,99.3,100.0
2020/11/25,12.991,21.10,8.20,99.3,100.0
2020/11/26,12.416,20.30,9.10,99.0,100.0
2020/11/27,11.223,14.70,8.70,99.7,100.0
2020/11/28,11.933,19.20,8.90,99.3,100.0
2020/11/29,13.700,20.90,9.00,99.3,100.0
2020/11/30,13.542,20.70,9.40,98.3,100.0
2020/12/01,12.633,18.90,9.50,97.9,100.0
2020/12/02,10.972,16.80,8.00,97.6,100.0
2020/12/03,11.826,19.40,9.60,98.3,100.0
2020/12/04,12.515,19.50,8.60,98.3,100.0
2020/12/05,12.931,19.30,8.70,99.7,100.0
2020/12/06,13.242,19.60,9.70,99.7,100.0
2020/12/07,12.909,20.10,8.10,99.7,100.0
2020/12/08,12.113,17.80,9.30,97.2,100.0
2020/12/09,12.342,20.00,9.00,97.9,100.0
2020/12/10,11.601,19.10,9.40,97.6,100.0
2020/12/11,12.056,19.90,8.50,99.3,100.0
2020/12/12,12.145,18.80,7.80,99.7,100.0
