fecha,valor,max_abs,min_abs,direccion,completo_mediciones,completo_umbral
2020/08/30,1.273684,2.700000,0.000000,3.641400,99.3,100.0
2020/08/31,3.048148,5.300000,0.200000,358.658659,98.6,100.0
2020/09/01,1.350000,1.800000,0.900000,298.000000,99.3,100.0
2020/09/02,1.470588,2.600000,0.800000,174.944725,98.6,100.0
2020/09/03,2.011111,3.900000,0.900000,92.721707,99.3,100.0
2020/09/04,1.625000,2.300000,0.800000,189.763676,99.0,100.0
2020/09/05,1.755556,2.900000,0.200000,9.798017,99.3,100.0
2020/09/06,0.000000,,,,99.7,100.0
2020/09/07,2.354286,5.600000,0.400000,132.365452,99.0,100.0
2020/09/08,1.595833,3.800000,0.100000,92.115920,99.0,100.0
2020/09/09,1.251163,2.300000,0.400000,178.973863,97.9,100.0
2020/09/10,3.742857,6.200000,1.100000,92.525308,99.0,100.0
2020/09/11,2.558333,3.300000,1.900000,46.534636,98.6,100.0
2020/09/12,1.280645,2.500000,0.200000,257.299344,99.7,100.0
2020/09/13,0.900000,0.900000,0.900000,317.000000,98.6,100.0
