fecha,valor,max_abs,min_abs,completo_mediciones,completo_umbral
2019/11/10,93.843750,100.000000,70.000000,100.0,100.0
2019/11/11,95.621528,100.000000,78.000000,100.0,100.0
2019/11/12,92.940972,100.000000,74.000000,100.0,100.0
2019/11/13,96.701389,100.000000,83.000000,100.0,100.0
2019/11/14,93.072917,100.000000,70.000000,100.0,100.0
2019/11/15,92.269571,100.000000,68.000000,99.7,100.0
2019/11/16,91.385417,100.000000,70.000000,100.0,100.0
2019/11/17,91.767361,100.000000,68.000000,100.0,100.0
2019/11/18,88.006944,100.000000,46.000000,100.0,100.0
2019/11/19,92.218750,100.000000,63.000000,100.0,100.0
2019/11/20,88.326389,100.000000,50.000000,100.0,100.0
2019/11/21,91.368056,100.000000,69.000000,100.0,100.0
2019/11/22,90.416667,100.000000,64.000000,100.0,100.0
2019/11/23,85.819445,100.000000,54.000000,100.0,100.0
2019/11/24,87.062500,100.000000,52.000000,100.0,100.0
2019/11/25,78.562500,100.000000,46.000000,100.0,100.0
2019/11/26,67.128472,90.000000,44.000000,100.0,100.0
2019/11/27,66.961806,86.000000,51.000000,100.0,100.0
2019/11/28,84.968750,100.000000,54.000000,100.0,100.0
2019/11/29,92.291667,100.000000,60.000000,100.0,100.0
2019/11/30,91.928030,100.000000,60.000000,99.7,100.0
2019/12/01,91.871528,100.000000,61.000000,100.0,100.0
2019/12/02,86.277778,99.000000,56.000000,100.0,100.0
2019/12/03,85.239583,99.000000,46.000000,100.0,100.0
2019/12/04,86.385417,100.000000,56.000000,100.0,100.0
2019/12/05,89.687500,100.000000,49.000000,100.0,100.0
2019/12/06,91.934028,100.000000,64.000000,100.0,100.0
2019/12/07,93.010417,100.000000,71.000000,100.0,100.0
2019/12/08,93.267361,100.000000,69.000000,100.0,100.0
2019/12/09,90.010417,100.000000,55.000000,100.0,100.0
2019/12/10,90.656250,100.000000,61.000000,100.0,100.0
2019/12/11,90.263889,100.000000,61.000000,100.0,100.0
2019/12/12,91.475695,100.000000,71.000000,100.0,100.0
2019/12/13,89.024306,100.000000,62.000000,100.0,100.0
2019/12/14,87.309028,100.000000,67.000000,100.0,100.0
2019/12/15,83.892361,99.000000,57.000000,100.0,100.0
2019/12/16,83.989583,99.000000,54.000000,100.0,100.0
2019/12/17,82.871528,100.000000,46.000000,100.0,100.0
2019/12/18,88.425821,100.000000,57.000000,99.7,100.0
2019/12/19,85.521780,100.000000,54.000000,99.7,100.0
2019/12/20,84.829861,100.000000,59.000000,100.0,100.0
2019/12/21,79.500947,100.000000,50.000000,99.7,100.0
2019/12/22,79.750000,100.000000,52.000000,99.0,100.0
2019/12/23,85.500000,100.000000,56.000000,100.0,100.0
2019/12/24,78.979167,98.000000,51.000000,100.0,100.0
2019/12/25,82.954861,99.000000,50.000000,100.0,100.0
2019/12/26,69.722222,95.000000,43.000000,100.0,100.0
2019/12/27,83.140278,100.000000,53.000000,99.3,100.0
2019/12/28,85.118056,99.000000,56.000000,100.0,100.0
2019/12/29,86.508838,100.000000,51.000000,99.7,100.0
2019/12/30,93.305556,100.000000,72.000000,100.0,100.0
2019/12/31,96.921402,100.000000,77.000000,99.3,100.0
2020/01/01,96.371528,100.000000,77.000000,100.0,100.0
2020/01/02,94.718750,100.000000,72.000000,100.0,100.0
