fecha,valor,max_abs,min_abs,direccion,completo_mediciones,completo_umbral
2020/09/05,0.600000,1.000000,0.200000,354.340602,100.0,100.0
2020/09/06,1.390909,2.400000,0.100000,125.975889,100.0,100.0
2020/09/07,0.458333,1.200000,0.100000,5.953759,100.0,100.0
2020/09/08,1.161224,3.400000,0.100000,317.546122,100.0,100.0
2020/09/09,0.200000,0.200000,0.200000,36.000000,99.7,100.0
2020/09/10,0.520000,0.700000,0.400000,284.432554,100.0,100.0
2020/09/11,1.071429,1.800000,0.300000,55.700094,100.0,100.0
2020/09/12,0.900000,0.900000,0.900000,275.000000,100.0,100.0
2020/09/13,0.500000,0.900000,0.100000,179.000000,100.0,100.0
2020/09/14,0.583333,0.900000,0.400000,286.094794,100.0,100.0
2020/09/15,1.120000,2.500000,0.300000,97.970114,100.0,100.0
2020/09/16,1.392958,3.100000,0.400000,130.602834,99.7,100.0
2020/09/17,0.850000,1.400000,0.300000,166.000000,100.0,100.0
2020/09/18,0.464286,0.900000,0.100000,94.842320,99.7,100.0
2020/09/19,0.487500,0.800000,0.300000,276.332515,100.0,100.0
2020/09/20,0.300000,0.300000,0.300000,227.000000,100.0,100.0
2020/09/21,0.714286,1.400000,0.200000,282.869641,100.0,100.0
2020/09/22,1.243605,2.400000,0.300000,312.381207,100.0,100.0
2020/09/23,0.700000,1.000000,0.300000,49.722437,100.0,100.0
2020/09/24,1.308065,2.200000,0.100000,128.804570,100.0,100.0
2020/09/25,0.500000,0.500000,0.500000,219.000000,100.0,100.0
2020/09/26,0.718182,1.200000,0.200000,284.421603,100.0,100.0
2020/09/27,0.550000,0.800000,0.200000,50.119178,100.0,100.0
2020/09/28,0.220000,0.300000,0.100000,47.113978,99.7,100.0
2020/09/29,1.597576,4.300000,0.600000,316.535721,100.0,100.0
2020/09/30,0.640000,1.100000,0.300000,272.395762,100.0,100.0
2020/10/01,1.100000,1.100000,1.100000,208.500000,100.0,100.0
2020/10/02,1.665432,2.900000,0.400000,132.489402,100.0,100.0
2020/10/03,0.645455,1.600000,0.200000,169.718382,100.0,100.0
2020/10/04,0.450000,1.100000,0.000000,53.094713,100.0,100.0
2020/10/05,1.633333,3.400000,0.500000,122.719341,99.7,100.0
2020/10/06,0.300000,0.600000,0.100000,228.740380,100.0,100.0
2020/10/07,0.950000,1.600000,0.300000,56.000000,100.0,100.0
2020/10/08,0.340000,0.600000,0.100000,168.073444,100.0,100.0
2020/10/09,1.540278,2.700000,0.100000,124.121496,100.0,100.0
2020/10/10,1.553846,2.900000,0.300000,100.067107,100.0,100.0
2020/10/11,1.700990,2.800000,0.100000,126.566768,100.0,100.0
2020/10/12,1.950000,2.300000,1.600000,55.000000,100.0,100.0
2020/10/13,0.533333,0.800000,0.100000,277.453642,100.0,100.0
2020/10/14,0.900000,0.900000,0.900000,62.000000,100.0,100.0
2020/10/15,1.270732,2.500000,0.200000,133.391875,100.0,100.0
2020/10/16,1.137580,2.400000,0.200000,315.004174,100.0,100.0
2020/10/17,0.541667,1.000000,0.200000,283.682162,100.0,100.0
2020/10/18,0.450000,0.500000,0.400000,37.000000,93.4,87.5
2020/10/19,0.633333,1.100000,0.300000,51.036944,100.0,100.0
2020/10/20,1.192857,2.600000,0.300000,316.051187,92.7,100.0
2020/10/21,0.566667,0.900000,0.200000,50.674904,88.5,100.0
2020/10/22,0.200000,0.200000,0.200000,19.000000,98.3,100.0
2020/10/23,0.741176,1.200000,0.200000,99.805954,97.6,100.0
2020/10/24,0.000000,,,,96.2,100.0
2020/10/25,0.500000,0.600000,0.400000,40.000000,93.8,100.0
2020/10/26,0.611765,1.800000,0.100000,178.339642,92.4,91.7
2020/10/27,0.000000,,,,99.7,100.0
2020/10/28,0.406667,1.000000,0.200000,172.045430,99.7,100.0
2020/10/29,0.573684,1.000000,0.100000,95.035403,96.2,100.0
2020/10/30,0.672222,1.400000,0.100000,129.045291,94.8,100.0
2020/10/31,0.000000,,,,93.4,100.0
2020/11/01,0.570000,0.800000,0.100000,186.483294,91.0,100.0
2020/11/02,0.000000,,,,92.0,95.8
2020/11/03,1.310526,1.900000,0.300000,308.046713,94.5,95.8
2020/11/04,0.900000,0.900000,0.900000,349.000000,98.6,100.0
2020/11/05,1.327174,2.500000,0.000000,133.381365,99.0,100.0
2020/11/06,1.426471,2.800000,0.400000,129.243429,100.0,100.0
2020/11/07,1.680769,3.200000,0.000000,121.927977,100.0,100.0
2020/11/08,0.600000,0.600000,0.600000,201.000000,100.0,100.0
2020/11/09,0.400000,0.400000,0.400000,190.000000,100.0,100.0
2020/11/10,0.911940,1.600000,0.000000,309.773067,100.0,100.0
2020/11/11,0.912500,1.900000,0.200000,168.381725,100.0,100.0
2020/11/12,0.160000,0.300000,0.100000,45.414490,100.0,100.0
2020/11/13,0.287500,0.800000,0.000000,279.123937,100.0,100.0
2020/11/14,0.253333,0.800000,0.000000,175.974335,100.0,100.0
2020/11/15,0.175000,0.300000,0.100000,223.244124,100.0,100.0
2020/11/16,0.200000,0.200000,0.200000,190.000000,100.0,100.0
2020/11/17,0.550000,0.900000,0.400000,354.878365,100.0,100.0
2020/11/18,0.842553,2.000000,0.000000,131.002547,99.7,100.0
2020/11/19,0.810309,2.000000,0.100000,130.865143,100.0,100.0
2020/11/20,0.755435,2.000000,0.000000,317.069946,96.5,95.8
2020/11/21,0.300000,0.500000,0.200000,355.925509,100.0,100.0
2020/11/22,0.650000,0.800000,0.500000,47.500000,100.0,100.0
2020/11/23,0.400000,0.600000,0.100000,276.129806,100.0,100.0
2020/11/24,0.300000,0.400000,0.200000,39.000000,100.0,100.0
2020/11/25,0.450000,0.500000,0.400000,355.500000,100.0,100.0
2020/11/26,0.920690,2.000000,0.000000,129.973949,100.0,100.0
2020/11/27,0.382609,1.300000,0.000000,98.901923,99.3,100.0
2020/11/28,0.275000,0.800000,0.000000,97.670038,100.0,100.0
2020/11/29,1.189024,2.800000,0.100000,317.341456,100.0,100.0
2020/11/30,0.450000,0.700000,0.200000,349.755110,99.7,100.0
2020/12/01,0.422222,1.000000,0.200000,274.395646,100.0,100.0
2020/12/02,0.778409,1.500000,0.100000,131.978782,100.0,100.0
2020/12/03,0.250000,0.900000,0.000000,224.308187,100.0,100.0
2020/12/04,0.314286,1.200000,0.000000,217.409548,100.0,100.0
2020/12/05,0.781818,1.800000,0.100000,179.279692,100.0,100.0
2020/12/06,0.992308,2.900000,0.200000,172.843506,100.0,100.0
2020/12/07,1.133333,1.900000,0.400000,172.193308,100.0,100.0
2020/12/08,0.666667,1.400000,0.100000,172.203692,100.0,100.0
2020/12/09,0.988889,2.400000,0.000000,169.189774,99.7,100.0
2020/12/10,0.400000,0.700000,0.200000,355.540936,100.0,100.0
2020/12/11,0.700000,1.000000,0.400000,60.000000,100.0,100.0
2020/12/12,1.304412,3.800000,0.300000,133.543522,100.0,100.0
2020/12/13,1.107792,1.900000,0.300000,133.202291,100.0,100.0
2020/12/14,0.989344,2.200000,0.100000,134.810293,100.0,100.0
2020/12/15,1.275200,2.800000,0.100000,132.941531,100.0,100.0
2020/12/16,0.440000,0.700000,0.100000,2.805077,100.0,100.0
2020/12/17,0.427778,0.900000,0.200000,280.950315,100.0,100.0
2020/12/18,0.834426,2.400000,0.100000,132.714000,100.0,100.0
2020/12/19,0.333333,0.700000,0.000000,352.820919,100.0,100.0
2020/12/20,0.445161,0.900000,0.000000,273.906359,100.0,100.0
2020/12/21,0.425000,0.700000,0.100000,279.538923,100.0,100.0
2020/12/22,0.990625,2.100000,0.000000,179.108687,100.0,100.0
2020/12/23,0.516667,1.000000,0.300000,96.856805,100.0,100.0
2020/12/24,0.390000,0.900000,0.100000,94.732305,99.3,100.0
2020/12/25,0.210714,1.000000,0.000000,88.113959,100.0,100.0
2020/12/26,0.253571,0.800000,0.000000,97.653767,100.0,100.0
2020/12/27,0.450000,1.000000,0.000000,176.825440,100.0,100.0
2020/12/28,0.300000,0.400000,0.100000,280.064020,100.0,100.0
2020/12/29,0.294333,0.539000,0.141000,222.309154,100.0,100.0
2020/12/30,0.266000,0.266000,0.266000,204.000000,99.3,100.0
2020/12/31,0.405583,0.953000,0.070000,352.680700,100.0,100.0
2021/01/01,0.908571,1.297000,0.375000,168.786674,100.0,100.0
2021/01/02,0.367375,0.969000,0.039000,174.001390,100.0,100.0
2021/01/03,1.090500,2.500000,0.047000,131.424718,99.0,100.0
2021/01/04,0.547103,3.180000,0.008000,317.878484,93.8,91.7
2021/01/05,0.261643,0.602000,0.008000,178.425291,100.0,100.0
2021/01/06,0.531579,1.000000,0.100000,277.507491,100.0,100.0
2021/01/07,0.512500,1.000000,0.100000,102.648116,100.0,100.0
2021/01/08,0.371429,0.700000,0.100000,354.596208,100.0,100.0
2021/01/09,0.400000,1.300000,0.200000,94.333022,100.0,100.0
2021/01/10,0.534783,1.100000,0.100000,284.004558,100.0,100.0
2021/01/11,1.295897,2.800000,0.100000,316.261586,100.0,100.0
2021/01/12,0.575000,1.100000,0.300000,346.497709,100.0,100.0
2021/01/13,0.860000,1.600000,0.300000,101.500000,99.7,100.0
2021/01/14,0.325000,0.900000,0.100000,47.320609,100.0,100.0
2021/01/15,0.555556,0.900000,0.200000,280.639719,100.0,100.0
2021/01/16,0.500000,0.800000,0.200000,280.033036,100.0,100.0
2021/01/17,0.366667,0.500000,0.200000,3.663912,100.0,100.0
2021/01/18,0.472727,0.800000,0.200000,284.390999,100.0,100.0
2021/01/19,1.071053,2.300000,0.100000,313.632739,100.0,100.0
2021/01/20,0.200000,0.300000,0.000000,346.751381,100.0,100.0
2021/01/21,0.425000,0.800000,0.100000,352.492257,100.0,100.0
2021/01/22,0.839024,2.000000,0.100000,314.172726,100.0,100.0
2021/01/23,0.400000,0.700000,0.100000,284.774928,100.0,100.0
2021/01/24,1.100800,2.700000,0.300000,315.044618,100.0,100.0
2021/01/25,0.550000,0.700000,0.400000,354.000000,100.0,100.0
2021/01/26,0.800000,0.800000,0.800000,356.000000,100.0,100.0
2021/01/27,0.325000,0.400000,0.100000,7.667156,100.0,100.0
2021/01/28,0.942857,1.500000,0.300000,101.387015,100.0,100.0
2021/01/29,0.744000,1.500000,0.000000,313.061914,99.7,100.0
2021/01/30,0.266667,0.300000,0.200000,218.998475,99.7,100.0
2021/01/31,1.186667,2.200000,0.400000,97.677272,100.0,100.0
2021/02/01,1.205882,2.600000,0.100000,168.737132,100.0,100.0
2021/02/02,0.600000,1.400000,0.100000,89.283544,100.0,100.0
2021/02/03,1.046667,1.900000,0.100000,97.338958,100.0,100.0
2021/02/04,0.766667,1.700000,0.100000,97.898337,100.0,100.0
2021/02/05,0.790000,1.600000,0.300000,101.264290,100.0,100.0
2021/02/06,1.009091,1.700000,0.000000,97.083370,100.0,100.0
2021/02/07,0.911111,2.000000,0.200000,99.119713,100.0,100.0
2021/02/08,0.500000,1.100000,0.100000,97.400862,99.7,100.0
2021/02/09,0.438462,1.200000,0.100000,93.621861,100.0,100.0
2021/02/10,0.804000,1.800000,0.000000,96.946716,100.0,100.0
2021/02/11,0.404348,1.100000,0.000000,100.278343,100.0,100.0
2021/02/12,0.284615,1.200000,0.000000,97.482010,100.0,100.0
2021/02/13,0.713333,1.500000,0.000000,101.222298,100.0,100.0
2021/02/14,1.450000,2.900000,0.100000,101.142548,100.0,100.0
2021/02/15,0.392857,1.100000,0.100000,95.370874,100.0,100.0
2021/02/16,0.605000,1.700000,0.100000,91.339487,100.0,100.0
2021/02/17,0.492593,1.400000,0.100000,96.491429,100.0,100.0
2021/02/18,0.183333,0.400000,0.100000,3.343406,100.0,100.0
2021/02/19,0.522222,1.500000,0.000000,320.674111,100.0,100.0
2021/02/20,0.322222,0.700000,0.100000,358.649050,100.0,100.0
2021/02/21,0.446667,1.300000,0.000000,175.956315,100.0,100.0
2021/02/22,0.638384,2.000000,0.000000,315.441259,100.0,100.0
2021/02/23,0.266667,0.400000,0.100000,6.617006,100.0,100.0
2021/02/24,0.531286,0.891000,0.203000,280.883626,100.0,100.0
2021/02/25,0.806667,1.531000,0.100000,55.493272,100.0,100.0
2021/02/26,0.874194,2.300000,0.100000,316.663636,100.0,100.0
2021/02/27,0.257143,0.500000,0.100000,227.432010,100.0,100.0
2021/02/28,0.140000,0.300000,0.000000,229.253901,99.0,100.0
2021/03/01,0.213333,0.900000,0.000000,168.109869,100.0,100.0
2021/03/02,0.178947,0.500000,0.000000,356.835672,100.0,100.0
2021/03/03,0.255556,0.600000,0.000000,222.692596,99.7,100.0
2021/03/04,0.287500,0.500000,0.100000,96.581356,100.0,100.0
2021/03/05,0.376923,1.000000,0.100000,101.211312,100.0,100.0
2021/03/06,0.600000,0.800000,0.400000,285.251018,100.0,100.0
2021/03/07,0.466667,0.500000,0.400000,54.750000,100.0,100.0
2021/03/08,0.527778,1.200000,0.000000,96.376093,100.0,100.0
2021/03/09,0.751190,2.400000,0.000000,318.411310,100.0,100.0
2021/03/10,0.457143,0.900000,0.300000,180.399726,100.0,100.0
2021/03/11,0.236364,0.500000,0.100000,40.750194,100.0,100.0
2021/03/12,0.673000,1.700000,0.100000,316.585656,100.0,100.0
2021/03/13,0.967273,2.200000,0.000000,316.722078,100.0,100.0
2021/03/14,0.412500,1.200000,0.000000,97.951627,100.0,100.0
2021/03/15,0.300000,0.500000,0.100000,358.658922,100.0,100.0
2021/03/16,0.973394,2.500000,0.100000,131.855220,100.0,100.0
2021/03/17,0.978409,2.400000,0.100000,129.110603,100.0,100.0
2021/03/18,1.042408,3.500000,0.100000,315.739042,100.0,100.0
2021/03/19,0.671250,1.300000,0.100000,131.746649,100.0,100.0
2021/03/20,0.916239,1.900000,0.100000,316.910793,100.0,100.0
2021/03/21,0.433333,0.700000,0.100000,352.861017,100.0,100.0
2021/03/22,0.650000,1.000000,0.200000,348.917254,100.0,100.0
2021/03/23,0.643243,1.300000,0.100000,281.501817,100.0,100.0
2021/03/24,0.390000,0.600000,0.100000,274.106483,100.0,100.0
2021/03/25,0.850000,2.100000,0.500000,285.738541,100.0,100.0
2021/03/26,1.200000,3.200000,0.200000,41.823328,100.0,100.0
2021/03/27,0.000000,0.000000,0.000000,236.000000,100.0,100.0
2021/03/28,0.607143,1.100000,0.100000,95.328234,100.0,100.0
2021/03/29,0.775000,1.700000,0.100000,96.739861,100.0,100.0
2021/03/30,1.205263,2.400000,0.500000,103.827445,100.0,100.0
2021/03/31,1.118705,2.500000,0.100000,312.647324,99.7,100.0
2021/04/01,0.677273,1.400000,0.100000,93.669406,100.0,100.0
2021/04/02,1.100000,2.400000,0.100000,129.013330,100.0,100.0
2021/04/03,0.521053,1.000000,0.200000,277.975067,99.7,100.0
2021/04/04,0.903571,2.000000,0.200000,99.102198,100.0,100.0
2021/04/05,0.544444,1.400000,0.000000,91.738561,100.0,100.0
2021/04/06,1.533333,2.200000,1.000000,174.267755,100.0,100.0
2021/04/07,0.000000,0.000000,0.000000,228.000000,100.0,100.0
2021/04/08,0.350000,0.400000,0.300000,241.000000,100.0,100.0
2021/04/09,0.300000,0.400000,0.200000,42.750000,100.0,100.0
2021/04/10,0.200000,0.300000,0.100000,46.107314,100.0,100.0
2021/04/11,0.661538,1.200000,0.400000,95.912830,100.0,100.0
2021/04/12,0.500000,0.500000,0.500000,189.000000,100.0,100.0
2021/04/13,0.750000,1.100000,0.400000,50.500000,100.0,100.0
2021/04/14,0.200000,0.400000,0.000000,219.162298,100.0,100.0
2021/04/15,1.145000,2.200000,0.100000,132.416087,100.0,100.0
2021/04/16,0.481818,1.200000,0.100000,88.745602,100.0,100.0
2021/04/17,1.127922,2.200000,0.100000,315.912800,100.0,100.0
2021/04/18,0.375000,0.600000,0.200000,41.006118,100.0,100.0
2021/04/19,0.566667,1.200000,0.100000,278.760013,100.0,100.0
2021/04/20,1.370370,3.100000,0.100000,128.524029,100.0,100.0
2021/04/21,1.404762,2.600000,0.100000,129.966079,100.0,100.0
2021/04/22,0.250000,0.300000,0.200000,233.000000,100.0,100.0
2021/04/23,1.395238,3.100000,0.300000,129.363310,100.0,100.0
2021/04/24,0.466667,0.800000,0.200000,282.630027,99.7,100.0
2021/04/25,0.500000,0.800000,0.200000,49.803243,100.0,100.0
2021/04/26,0.500000,1.300000,0.100000,351.829121,100.0,100.0
2021/04/27,0.425000,0.700000,0.100000,90.246761,100.0,100.0
2021/04/28,0.280952,0.500000,0.000000,275.476241,100.0,100.0
2021/04/29,0.963953,2.500000,0.100000,128.371001,99.7,100.0
2021/04/30,0.300000,0.600000,0.000000,276.735490,100.0,100.0
2021/05/01,0.700000,0.800000,0.400000,95.455870,93.1,87.5
2021/05/02,1.155714,2.500000,0.100000,131.377325,100.0,100.0
2021/05/03,0.540909,1.500000,0.000000,131.305496,100.0,100.0
2021/05/04,1.380000,2.600000,0.200000,129.300005,100.0,100.0
2021/05/05,1.000794,2.600000,0.100000,127.714537,99.7,100.0
2021/05/06,1.179518,2.200000,0.000000,128.266714,100.0,100.0
2021/05/07,0.800000,1.300000,0.200000,359.737397,100.0,100.0
2021/05/08,1.042077,2.700000,0.100000,317.746033,100.0,100.0
2021/05/09,1.537500,4.500000,0.400000,46.251099,99.7,100.0
2021/05/10,2.282424,5.300000,0.300000,318.224331,100.0,100.0
2021/05/11,1.490323,3.300000,0.200000,103.327349,100.0,100.0
2021/05/12,1.000000,1.900000,0.300000,98.175280,99.7,100.0
2021/05/13,1.123669,2.400000,0.200000,315.194067,100.0,100.0
2021/05/14,0.842188,2.000000,0.200000,313.940495,100.0,100.0
2021/05/15,1.119847,2.500000,0.200000,317.189823,100.0,100.0
2021/05/16,0.200000,0.400000,0.100000,216.613676,100.0,100.0
2021/05/17,1.226316,3.800000,0.100000,126.610586,98.6,100.0
2021/05/18,0.625000,1.100000,0.300000,273.294297,100.0,100.0
2021/05/19,0.795833,1.600000,0.200000,98.333001,100.0,100.0
2021/05/20,1.285000,2.200000,0.100000,127.346854,100.0,100.0
2021/05/21,1.131579,1.800000,0.100000,99.304970,100.0,100.0
2021/05/22,0.590909,1.400000,0.200000,90.906665,100.0,100.0
2021/05/23,0.729412,1.800000,0.100000,94.866294,100.0,100.0
2021/05/24,0.600000,0.700000,0.500000,230.500000,100.0,100.0
2021/05/25,0.936364,2.400000,0.000000,315.901020,100.0,100.0
2021/05/26,0.940268,1.900000,0.100000,315.148521,100.0,100.0
2021/05/27,0.506667,0.700000,0.200000,281.130263,100.0,100.0
2021/05/28,0.725000,1.400000,0.100000,103.100811,100.0,100.0
2021/05/29,0.300000,0.300000,0.300000,171.500000,100.0,100.0
2021/05/30,0.500000,0.500000,0.500000,168.500000,100.0,100.0
2021/05/31,0.884615,1.700000,0.200000,128.280110,100.0,100.0
2021/06/01,0.457143,0.600000,0.300000,355.453395,99.7,100.0
2021/06/02,1.264000,2.400000,0.200000,130.770439,99.7,100.0
2021/06/03,0.485714,0.800000,0.200000,43.539131,100.0,100.0
2021/06/04,1.386667,3.000000,0.100000,315.424383,100.0,100.0
2021/06/05,0.400000,0.700000,0.100000,346.503103,100.0,100.0
2021/06/06,0.550000,0.600000,0.500000,181.500000,100.0,100.0
2021/06/07,0.795798,2.100000,0.000000,317.735093,100.0,100.0
2021/06/08,0.366667,0.800000,0.100000,347.905527,100.0,100.0
2021/06/09,0.393333,0.700000,0.100000,279.760365,100.0,100.0
2021/06/10,1.258667,2.400000,0.300000,126.714842,100.0,100.0
2021/06/11,1.532934,3.800000,0.300000,317.859755,100.0,100.0
2021/06/12,0.852174,2.000000,0.100000,93.684425,100.0,100.0
2021/06/13,0.856410,1.900000,0.100000,317.555157,98.6,95.8
2021/06/14,0.326087,0.700000,0.100000,270.991347,100.0,100.0
2021/06/15,0.727835,1.600000,0.000000,316.043010,100.0,100.0
2021/06/16,0.466667,0.800000,0.100000,358.902484,100.0,100.0
2021/06/17,0.483333,1.300000,0.200000,45.895955,100.0,100.0
2021/06/18,0.481250,0.900000,0.200000,281.472332,100.0,100.0
2021/06/19,0.280000,0.700000,0.100000,42.451455,100.0,100.0
2021/06/20,1.265854,2.200000,0.300000,319.063472,100.0,100.0
2021/06/21,0.998551,2.200000,0.100000,129.350118,100.0,100.0
2021/06/22,0.766667,1.000000,0.500000,57.000000,100.0,100.0
2021/06/23,0.000000,,,,99.7,100.0
2021/06/24,1.027778,3.600000,0.200000,318.064331,100.0,100.0
2021/06/25,0.572093,1.500000,0.000000,93.827936,100.0,100.0
2021/06/26,0.357143,0.900000,0.000000,172.402413,100.0,100.0
2021/06/27,0.233333,0.300000,0.100000,43.689125,100.0,100.0
2021/06/28,0.650000,0.900000,0.400000,221.000000,100.0,100.0
2021/06/29,1.270492,2.400000,0.200000,129.886881,100.0,100.0
2021/06/30,1.017333,3.200000,0.100000,314.355277,100.0,100.0
2021/07/01,1.289773,2.400000,0.200000,315.600612,100.0,100.0
2021/07/02,0.562500,0.900000,0.200000,281.156849,100.0,100.0
2021/07/03,1.248837,2.500000,0.100000,104.540231,100.0,100.0
2021/07/04,0.200000,0.200000,0.200000,185.000000,100.0,100.0
2021/07/05,0.616667,0.900000,0.500000,268.354253,100.0,100.0
2021/07/06,0.200000,0.200000,0.200000,234.500000,99.7,100.0
2021/07/07,1.485556,3.600000,0.400000,317.926503,100.0,100.0
2021/07/08,0.300000,0.500000,0.100000,6.901840,100.0,100.0
2021/07/09,0.557143,1.300000,0.100000,359.988738,100.0,100.0
2021/07/10,0.400000,0.600000,0.100000,0.765414,100.0,100.0
2021/07/11,0.993506,2.200000,0.100000,313.831437,100.0,100.0
2021/07/12,0.800000,0.900000,0.700000,353.500000,100.0,100.0
2021/07/13,1.110811,2.100000,0.300000,99.341357,100.0,100.0
2021/07/14,1.000000,1.700000,0.100000,45.152736,100.0,100.0
2021/07/15,1.420541,2.900000,0.400000,316.036448,99.3,100.0
2021/07/16,1.240909,3.300000,0.200000,132.322552,100.0,100.0
2021/07/17,0.422222,1.200000,0.100000,223.244010,100.0,100.0
2021/07/18,0.930872,2.000000,0.000000,316.576608,100.0,100.0
2021/07/19,0.733333,1.500000,0.200000,53.597371,100.0,100.0
2021/07/20,1.275000,3.000000,0.100000,356.525261,100.0,100.0
2021/07/21,0.300000,0.300000,0.300000,158.000000,99.0,100.0
2021/07/22,0.280000,0.400000,0.200000,173.666239,99.7,100.0
2021/07/23,0.847368,1.900000,0.000000,101.171706,100.0,100.0
2021/07/24,0.180000,0.400000,0.100000,5.216036,100.0,100.0
2021/07/25,0.253333,0.500000,0.000000,276.507790,100.0,100.0
2021/07/26,0.200000,0.200000,0.200000,227.500000,100.0,100.0
2021/07/27,0.333333,0.500000,0.200000,42.063185,99.7,100.0
2021/07/28,1.448066,3.300000,0.300000,317.258307,100.0,100.0
2021/07/29,1.241520,3.600000,0.300000,315.872136,100.0,100.0
2021/07/30,1.533333,2.800000,0.300000,358.793667,100.0,100.0
2021/07/31,0.706667,1.800000,0.100000,98.275844,100.0,100.0
2021/08/01,1.088889,1.800000,0.200000,101.042028,100.0,100.0
2021/08/02,1.139130,2.200000,0.200000,99.832434,100.0,100.0
2021/08/03,1.884211,3.100000,0.400000,99.936403,100.0,100.0
2021/08/04,1.705882,2.900000,0.200000,123.102535,100.0,100.0
2021/08/05,0.605882,1.200000,0.000000,278.277182,100.0,100.0
2021/08/06,1.335443,2.300000,0.400000,130.339815,100.0,100.0
2021/08/07,0.600000,0.900000,0.100000,271.570451,100.0,100.0
2021/08/08,1.121384,2.500000,0.000000,314.588366,100.0,100.0
2021/08/09,0.973718,1.900000,0.200000,314.172749,100.0,100.0
2021/08/10,0.433333,0.700000,0.300000,169.004277,100.0,100.0
2021/08/11,1.064463,2.500000,0.400000,315.545213,100.0,100.0
2021/08/12,0.400000,0.500000,0.300000,212.500000,100.0,100.0
2021/08/13,1.022857,2.500000,0.100000,128.745518,100.0,100.0
2021/08/14,0.650000,1.400000,0.200000,180.526702,100.0,100.0
2021/08/15,0.516667,1.200000,0.100000,99.008195,100.0,100.0
2021/08/16,0.400000,0.600000,0.200000,173.500000,100.0,100.0
2021/08/17,1.111111,2.700000,0.100000,166.475144,100.0,100.0
2021/08/18,1.323457,2.100000,0.100000,134.264952,100.0,100.0
2021/08/19,0.328571,0.800000,0.100000,54.168330,98.6,100.0
2021/08/20,0.447826,1.300000,0.100000,95.043500,95.2,100.0
2021/08/21,0.425000,0.700000,0.300000,284.226858,92.4,100.0
2021/08/22,1.051079,2.100000,0.300000,313.964390,91.7,100.0
2021/08/23,0.360000,0.800000,0.100000,54.932311,96.5,100.0
2021/08/24,0.000000,,,,94.8,100.0
2021/08/25,0.358333,0.900000,0.000000,93.038655,94.8,100.0
2021/08/26,0.614286,1.000000,0.200000,282.174088,91.7,100.0
2021/08/27,1.095455,2.600000,0.100000,164.669539,94.8,100.0
2021/08/28,1.017857,1.800000,0.200000,135.534681,93.4,100.0
2021/08/29,0.575000,0.900000,0.300000,358.262963,86.1,91.7
2021/08/30,0.000000,,,,94.1,100.0
2021/08/31,1.083333,2.100000,0.500000,351.991393,99.7,100.0
2021/09/01,0.400000,0.400000,0.400000,180.000000,88.2,95.8
2021/09/02,0.872727,1.400000,0.600000,103.862837,92.4,100.0
2021/09/03,0.533333,0.800000,0.300000,354.670282,97.9,100.0
2021/09/04,0.000000,,,,95.8,100.0
2021/09/05,0.000000,,,,90.3,100.0
2021/09/06,0.600000,1.000000,0.200000,108.000000,89.6,91.7
2021/09/07,0.000000,,,,89.6,100.0
2021/09/08,0.733333,1.300000,0.400000,171.452478,99.7,100.0
2021/09/09,1.033333,1.900000,0.400000,273.316720,93.1,100.0
2021/09/10,0.550000,1.400000,0.100000,104.416936,93.4,100.0
2021/09/11,0.600000,1.200000,0.000000,170.422733,89.9,95.8
2021/09/12,0.566667,1.300000,0.200000,3.912825,93.4,100.0
2021/09/13,1.217808,2.600000,0.400000,317.706048,94.5,95.8
2021/09/14,1.004167,1.900000,0.300000,174.176945,92.0,100.0
2021/09/15,0.996296,2.100000,0.100000,97.322504,93.1,100.0
2021/09/16,0.664000,1.000000,0.300000,285.390360,93.4,100.0
2021/09/17,1.183333,2.000000,0.400000,99.635661,89.6,100.0
2021/09/18,1.114839,2.300000,0.200000,316.065929,91.3,100.0
2021/09/19,0.300000,0.300000,0.300000,1.000000,91.7,100.0
2021/09/20,0.300000,0.300000,0.300000,243.000000,84.4,91.7
2021/09/21,0.433333,0.600000,0.200000,0.398155,92.4,100.0
2021/09/22,0.350000,0.500000,0.200000,5.130235,85.1,87.5
2021/09/23,1.416561,3.300000,0.200000,317.312297,88.9,100.0
2021/09/24,1.402222,2.800000,0.400000,92.220865,92.0,100.0
2021/09/25,1.998193,5.200000,0.500000,315.996112,87.9,95.8
2021/09/26,1.155844,2.300000,0.100000,130.895598,85.8,95.8
2021/09/27,0.540000,0.800000,0.100000,278.259549,92.0,100.0
2021/09/28,0.700000,1.200000,0.200000,167.624687,91.7,95.8
2021/09/29,0.200000,0.600000,0.000000,41.343885,92.7,100.0
2021/09/30,0.360000,0.600000,0.000000,275.026826,95.8,95.8
2021/10/01,0.400000,0.800000,0.000000,169.500000,95.8,100.0
2021/10/02,0.100000,0.100000,0.100000,38.000000,90.3,100.0
2021/10/03,1.196296,2.400000,0.200000,134.015760,88.9,95.8
2021/10/04,0.437500,0.900000,0.300000,272.295880,90.3,100.0
2021/10/05,0.412500,0.600000,0.200000,269.042510,91.0,100.0
2021/10/06,0.000000,,,,94.1,100.0
2021/10/07,0.000000,,,,98.6,100.0
2021/10/08,0.435714,0.700000,0.100000,280.226030,92.0,91.7
2021/10/09,0.386364,0.700000,0.200000,280.639765,91.7,100.0
2021/10/10,0.200000,0.600000,0.000000,180.047423,92.4,100.0
2021/10/11,0.725000,1.500000,0.200000,93.257907,93.1,100.0
2021/10/12,0.978125,2.700000,0.100000,134.547231,89.9,100.0
