fecha,valor,completo_mediciones,completo_umbral
2019/07/23,1.60,100.0,100.0
2019/07/24,1.60,100.0,100.0
2019/07/25,3.10,100.0,100.0
2019/07/26,0.00,100.0,100.0
2019/07/27,0.00,100.0,100.0
2019/07/28,0.00,100.0,100.0
2019/07/29,0.00,100.0,100.0
2019/07/30,0.00,100.0,100.0
2019/07/31,0.00,100.0,100.0
2019/08/01,0.00,100.0,100.0
2019/08/02,0.10,100.0,100.0
2019/08/03,0.00,100.0,100.0
2019/08/04,0.00,100.0,100.0
2019/08/05,0.00,99.7,100.0
2019/08/06,0.00,99.7,100.0
2019/08/07,0.00,99.7,100.0
2019/08/08,0.00,99.7,100.0
2019/08/09,0.00,99.7,100.0
2019/08/10,0.00,99.7,100.0
2019/08/11,0.00,99.7,100.0
2019/08/12,0.00,99.7,100.0
2019/08/13,0.00,99.7,100.0
2019/08/14,0.00,99.7,100.0
2019/08/15,0.00,99.7,100.0
2019/08/16,0.10,86.1,83.3
2019/08/17,0.00,100.0,100.0
2019/08/18,0.00,100.0,100.0
2019/08/19,0.00,100.0,100.0
2019/08/20,0.00,100.0,100.0
2019/08/21,0.00,100.0,100.0
2019/08/22,0.00,100.0,100.0
2019/08/23,0.00,100.0,100.0
2019/08/24,0.00,100.0,100.0
2019/08/25,0.00,100.0,100.0
2019/08/26,0.00,100.0,100.0
2019/08/27,0.00,100.0,100.0
2019/08/28,0.00,100.0,100.0
2019/08/29,0.00,99.3,100.0
2019/08/30,0.00,100.0,100.0
2019/08/31,0.00,100.0,100.0
2019/09/01,0.00,100.0,100.0
2019/09/02,0.40,100.0,100.0
2019/09/03,0.00,100.0,100.0
2019/09/04,0.00,100.0,100.0
2019/09/05,0.00,100.0,100.0
2019/09/06,0.00,100.0,100.0
2019/09/07,0.00,100.0,100.0
2019/09/08,0.00,100.0,100.0
2019/09/09,0.00,99.7,100.0
2019/09/10,0.00,100.0,100.0
2019/09/11,0.00,100.0,100.0
2019/09/12,0.00,99.7,100.0
2019/09/13,0.00,99.0,100.0
2019/09/14,0.00,100.0,100.0
2019/09/15,0.00,99.7,100.0
2019/09/16,0.00,99.7,100.0
2019/09/17,0.00,100.0,100.0
2019/09/18,13.60,100.0,100.0
2019/09/19,,,
2019/09/20,,,
2019/09/21,,,
2019/09/22,,,
2019/09/23,,,
2019/09/24,5.70,99.3,100.0
2019/09/25,0.00,97.9,100.0
2019/09/26,0.00,97.2,100.0
2019/09/27,0.00,93.8,95.8
2019/09/28,0.00,91.0,87.5
2019/09/29,13.70,95.2,100.0
2019/09/30,0.20,90.3,95.8
2019/10/01,0.00,91.7,91.7
2019/10/02,0.40,92.4,91.7
2019/10/03,7.10,97.2,100.0
2019/10/04,1.00,99.7,100.0
2019/10/05,0.00,99.3,100.0
2019/10/06,9.80,98.3,100.0
2019/10/07,9.20,100.0,100.0
2019/10/08,0.00,100.0,100.0
2019/10/09,0.00,100.0,100.0
2019/10/10,0.00,100.0,100.0
2019/10/11,0.00,100.0,100.0
2019/10/12,0.00,100.0,100.0
2019/10/13,2.60,100.0,100.0
2019/10/14,0.00,100.0,100.0
2019/10/15,0.00,100.0,100.0
2019/10/16,0.10,100.0,100.0
2019/10/17,7.80,100.0,100.0
2019/10/18,6.40,99.7,100.0
2019/10/19,14.20,99.7,100.0
2019/10/20,0.60,100.0,100.0
2019/10/21,2.50,99.7,100.0
2019/10/22,14.30,99.7,100.0
2019/10/23,6.60,100.0,100.0
2019/10/24,30.80,100.0,100.0
2019/10/25,0.10,99.3,100.0
2019/10/26,0.10,98.6,100.0
2019/10/27,0.00,100.0,100.0
2019/10/28,0.10,100.0,100.0
2019/10/29,0.00,100.0,100.0
2019/10/30,2.00,100.0,100.0
2019/10/31,0.30,99.0,100.0
2019/11/01,24.20,99.7,100.0
2019/11/02,5.70,100.0,100.0
2019/11/03,3.90,100.0,100.0
2019/11/04,1.00,100.0,100.0
2019/11/05,8.50,100.0,100.0
2019/11/06,16.80,100.0,100.0
2019/11/07,0.00,100.0,100.0
2019/11/08,0.00,100.0,100.0
2019/11/09,25.60,100.0,100.0
2019/11/10,17.30,100.0,100.0
2019/11/11,41.10,99.7,100.0
2019/11/12,15.80,100.0,100.0
2019/11/13,28.20,100.0,100.0
2019/11/14,8.00,100.0,100.0
2019/11/15,8.40,99.7,100.0
2019/11/16,0.00,100.0,100.0
2019/11/17,4.60,100.0,100.0
2019/11/18,1.70,100.0,100.0
2019/11/19,8.40,100.0,100.0
2019/11/20,5.90,100.0,100.0
2019/11/21,3.40,100.0,100.0
2019/11/22,1.60,100.0,100.0
2019/11/23,0.00,100.0,100.0
2019/11/24,0.40,100.0,100.0
2019/11/25,0.10,100.0,100.0
2019/11/26,0.00,100.0,100.0
2019/11/27,0.00,100.0,100.0
2019/11/28,0.00,100.0,100.0
2019/11/29,0.20,100.0,100.0
2019/11/30,7.10,99.7,100.0
2019/12/01,24.90,100.0,100.0
2019/12/02,0.00,100.0,100.0
2019/12/03,4.90,100.0,100.0
2019/12/04,7.30,100.0,100.0
2019/12/05,14.80,100.0,100.0
2019/12/06,8.20,100.0,100.0
2019/12/07,11.90,100.0,100.0
2019/12/08,12.10,100.0,100.0
2019/12/09,2.90,100.0,100.0
2019/12/10,16.30,100.0,100.0
2019/12/11,8.20,100.0,100.0
2019/12/12,21.40,100.0,100.0
2019/12/13,0.70,100.0,100.0
2019/12/14,0.00,100.0,100.0
2019/12/15,0.50,100.0,100.0
2019/12/16,0.10,100.0,100.0
2019/12/17,0.10,100.0,100.0
2019/12/18,27.90,100.0,100.0
2019/12/19,31.60,100.0,100.0
2019/12/20,0.00,99.7,100.0
2019/12/21,0.00,100.0,100.0
2019/12/22,0.00,100.0,100.0
2019/12/23,3.00,100.0,100.0
2019/12/24,0.00,100.0,100.0
2019/12/25,0.00,100.0,100.0
2019/12/26,0.00,99.7,100.0
2019/12/27,0.40,100.0,100.0
2019/12/28,0.00,100.0,100.0
2019/12/29,0.00,100.0,100.0
2019/12/30,9.50,100.0,100.0
2019/12/31,55.40,100.0,100.0
2020/01/01,28.30,100.0,100.0
2020/01/02,11.70,100.0,100.0
2020/01/03,0.30,100.0,100.0
2020/01/04,0.00,100.0,100.0
2020/01/05,1.30,100.0,100.0
2020/01/06,4.90,100.0,100.0
2020/01/07,0.00,100.0,100.0
2020/01/08,0.00,100.0,100.0
2020/01/09,0.00,100.0,100.0
2020/01/10,0.00,100.0,100.0
2020/01/11,0.00,100.0,100.0
2020/01/12,0.00,99.7,100.0
2020/01/13,0.00,100.0,100.0
2020/01/14,0.00,100.0,100.0
2020/01/15,0.00,100.0,100.0
2020/01/16,0.00,100.0,100.0
2020/01/17,0.00,100.0,100.0
2020/01/18,0.00,100.0,100.0
2020/01/19,0.00,100.0,100.0
2020/01/20,29.50,100.0,100.0
2020/01/21,23.30,100.0,100.0
2020/01/22,7.90,100.0,100.0
2020/01/23,0.00,100.0,100.0
2020/01/24,26.50,100.0,100.0
2020/01/25,0.00,100.0,100.0
2020/01/26,0.40,100.0,100.0
2020/01/27,7.60,99.7,100.0
2020/01/28,0.10,100.0,100.0
2020/01/29,15.90,97.9,95.8
2020/01/30,0.00,100.0,100.0
2020/01/31,0.00,100.0,100.0
2020/02/01,1.30,100.0,100.0
2020/02/02,0.00,100.0,100.0
2020/02/03,0.00,100.0,100.0
2020/02/04,0.00,100.0,100.0
2020/02/05,0.00,100.0,100.0
2020/02/06,0.00,100.0,100.0
2020/02/07,0.00,100.0,100.0
2020/02/08,0.00,100.0,100.0
2020/02/09,0.90,100.0,100.0
2020/02/10,0.00,100.0,100.0
2020/02/11,0.00,100.0,100.0
2020/02/12,0.00,100.0,100.0
2020/02/13,0.00,100.0,100.0
2020/02/14,0.00,100.0,100.0
2020/02/15,0.00,99.7,100.0
2020/02/16,0.00,99.3,100.0
2020/02/17,0.00,99.7,100.0
2020/02/18,0.00,100.0,100.0
2020/02/19,0.00,100.0,100.0
2020/02/20,0.10,100.0,100.0
2020/02/21,13.50,99.7,100.0
2020/02/22,17.60,99.7,100.0
2020/02/23,14.90,100.0,100.0
2020/02/24,19.90,100.0,100.0
2020/02/25,29.10,99.7,100.0
2020/02/26,19.00,100.0,100.0
2020/02/27,36.00,100.0,100.0
2020/02/28,4.00,100.0,100.0
2020/02/29,0.60,100.0,100.0
2020/03/01,0.00,100.0,100.0
2020/03/02,0.40,100.0,100.0
2020/03/03,0.50,99.7,100.0
2020/03/04,0.00,100.0,100.0
2020/03/05,3.00,100.0,100.0
2020/03/06,10.10,99.7,100.0
2020/03/07,5.80,100.0,100.0
2020/03/08,1.00,100.0,100.0
2020/03/09,6.60,100.0,100.0
2020/03/10,29.30,100.0,100.0
2020/03/11,20.90,99.7,100.0
2020/03/12,1.70,100.0,100.0
2020/03/13,20.40,100.0,100.0
2020/03/14,15.40,100.0,100.0
2020/03/15,12.40,100.0,100.0
2020/03/16,21.20,100.0,100.0
2020/03/17,5.80,100.0,100.0
2020/03/18,0.00,100.0,100.0
2020/03/19,0.00,100.0,100.0
2020/03/20,6.70,100.0,100.0
2020/03/21,0.00,100.0,100.0
2020/03/22,0.00,100.0,100.0
2020/03/23,0.00,100.0,100.0
2020/03/24,10.20,100.0,100.0
2020/03/25,0.70,100.0,100.0
2020/03/26,0.00,100.0,100.0
2020/03/27,13.50,100.0,100.0
2020/03/28,9.90,100.0,100.0
2020/03/29,0.00,100.0,100.0
2020/03/30,0.70,100.0,100.0
2020/03/31,3.80,100.0,100.0
2020/04/01,8.10,100.0,100.0
2020/04/02,11.90,100.0,100.0
2020/04/03,0.00,100.0,100.0
2020/04/04,0.00,100.0,100.0
2020/04/05,2.20,100.0,100.0
2020/04/06,0.00,100.0,100.0
2020/04/07,0.10,100.0,100.0
2020/04/08,0.00,100.0,100.0
2020/04/09,0.00,100.0,100.0
2020/04/10,0.40,100.0,100.0
2020/04/11,29.30,100.0,100.0
2020/04/12,10.40,100.0,100.0
2020/04/13,15.10,100.0,100.0
2020/04/14,28.00,100.0,100.0
2020/04/15,22.30,100.0,100.0
2020/04/16,11.50,100.0,100.0
2020/04/17,3.30,100.0,100.0
2020/04/18,20.20,100.0,100.0
2020/04/19,0.90,100.0,100.0
2020/04/20,0.00,100.0,100.0
2020/04/21,8.90,100.0,100.0
2020/04/22,5.30,100.0,100.0
2020/04/23,10.30,100.0,100.0
2020/04/24,6.80,100.0,100.0
2020/04/25,11.30,100.0,100.0
2020/04/26,6.90,100.0,100.0
2020/04/27,0.00,100.0,100.0
2020/04/28,0.00,100.0,100.0
2020/04/29,0.50,100.0,100.0
2020/04/30,16.50,100.0,100.0
2020/05/01,0.80,100.0,100.0
2020/05/02,12.90,100.0,100.0
2020/05/03,31.40,100.0,100.0
2020/05/04,1.20,100.0,100.0
2020/05/05,0.00,100.0,100.0
2020/05/06,0.80,100.0,100.0
2020/05/07,0.00,100.0,100.0
2020/05/08,2.10,100.0,100.0
2020/05/09,0.00,100.0,100.0
2020/05/10,0.00,100.0,100.0
2020/05/11,,77.4,75.0
2020/05/12,,0.0,0.0
2020/05/13,,0.0,0.0
2020/05/14,,0.0,0.0
2020/05/15,,0.0,0.0
2020/05/16,,0.0,0.0
2020/05/17,,0.0,0.0
2020/05/18,,55.9,54.2
2020/05/19,0.00,100.0,100.0
2020/05/20,0.00,100.0,100.0
2020/05/21,0.00,100.0,100.0
2020/05/22,0.00,100.0,100.0
2020/05/23,0.00,99.3,100.0
2020/05/24,0.00,100.0,100.0
2020/05/25,0.00,99.7,100.0
2020/05/26,0.00,100.0,100.0
2020/05/27,0.00,100.0,100.0
2020/05/28,0.20,100.0,100.0
2020/05/29,7.20,100.0,100.0
2020/05/30,8.50,100.0,100.0
2020/05/31,1.80,100.0,100.0
2020/06/01,10.40,100.0,100.0
2020/06/02,27.40,100.0,100.0
2020/06/03,1.50,100.0,100.0
2020/06/04,0.10,100.0,100.0
2020/06/05,1.10,100.0,100.0
2020/06/06,0.00,100.0,100.0
2020/06/07,4.40,100.0,100.0
2020/06/08,6.90,100.0,100.0
2020/06/09,0.30,100.0,100.0
2020/06/10,1.80,100.0,100.0
2020/06/11,0.60,100.0,100.0
2020/06/12,14.30,100.0,100.0
2020/06/13,0.00,100.0,100.0
2020/06/14,20.30,100.0,100.0
2020/06/15,0.00,99.7,100.0
2020/06/16,0.00,100.0,100.0
2020/06/17,0.20,100.0,100.0
2020/06/18,4.70,100.0,100.0
2020/06/19,16.60,100.0,100.0
2020/06/20,1.50,100.0,100.0
2020/06/21,3.50,100.0,100.0
2020/06/22,1.00,99.3,100.0
2020/06/23,0.00,100.0,100.0
2020/06/24,0.00,100.0,100.0
2020/06/25,0.00,100.0,100.0
2020/06/26,1.30,100.0,100.0
2020/06/27,0.10,100.0,100.0
2020/06/28,0.20,100.0,100.0
2020/06/29,0.00,100.0,100.0
2020/06/30,0.00,100.0,100.0
2020/07/01,0.00,100.0,100.0
2020/07/02,1.30,100.0,100.0
2020/07/03,3.00,100.0,100.0
2020/07/04,1.40,100.0,100.0
2020/07/05,16.80,99.7,100.0
2020/07/06,10.50,100.0,100.0
2020/07/07,27.10,100.0,100.0
2020/07/08,4.80,100.0,100.0
2020/07/09,0.00,100.0,100.0
2020/07/10,0.00,99.3,100.0
2020/07/11,3.60,100.0,100.0
2020/07/12,0.00,100.0,100.0
2020/07/13,10.20,99.7,100.0
2020/07/14,0.00,100.0,100.0
2020/07/15,0.20,99.7,100.0
2020/07/16,0.00,100.0,100.0
2020/07/17,0.00,100.0,100.0
2020/07/18,0.00,100.0,100.0
2020/07/19,0.00,100.0,100.0
2020/07/20,0.00,100.0,100.0
2020/07/21,0.00,100.0,100.0
2020/07/22,0.40,100.0,100.0
2020/07/23,1.70,100.0,100.0
2020/07/24,9.90,99.7,100.0
2020/07/25,0.10,100.0,100.0
2020/07/26,0.00,100.0,100.0
2020/07/27,0.00,100.0,100.0
2020/07/28,0.00,100.0,100.0
2020/07/29,0.00,100.0,100.0
2020/07/30,0.00,100.0,100.0
2020/07/31,0.00,100.0,100.0
2020/08/01,0.00,100.0,100.0
2020/08/02,0.00,100.0,100.0
2020/08/03,0.00,100.0,100.0
2020/08/04,0.00,100.0,100.0
2020/08/05,0.00,100.0,100.0
2020/08/06,0.00,100.0,100.0
2020/08/07,0.00,100.0,100.0
2020/08/08,0.00,100.0,100.0
2020/08/09,0.00,100.0,100.0
2020/08/10,0.00,100.0,100.0
2020/08/11,0.00,100.0,100.0
2020/08/12,0.00,100.0,100.0
2020/08/13,0.00,100.0,100.0
2020/08/14,0.10,100.0,100.0
2020/08/15,0.00,100.0,100.0
2020/08/16,0.00,100.0,100.0
2020/08/17,0.00,100.0,100.0
2020/08/18,3.10,100.0,100.0
2020/08/19,1.60,100.0,100.0
2020/08/20,1.70,99.7,100.0
2020/08/21,12.30,100.0,100.0
2020/08/22,15.90,100.0,100.0
2020/08/23,1.10,100.0,100.0
2020/08/24,0.00,100.0,100.0
2020/08/25,0.00,100.0,100.0
2020/08/26,0.00,100.0,100.0
2020/08/27,0.40,100.0,100.0
2020/08/28,9.90,100.0,100.0
2020/08/29,9.40,100.0,100.0
2020/08/30,9.80,100.0,100.0
2020/08/31,0.00,100.0,100.0
2020/09/01,1.60,100.0,100.0
2020/09/02,0.60,100.0,100.0
2020/09/03,0.00,100.0,100.0
2020/09/04,0.00,100.0,100.0
2020/09/05,0.00,100.0,100.0
2020/09/06,0.00,100.0,100.0
2020/09/07,0.00,100.0,100.0
2020/09/08,0.00,100.0,100.0
2020/09/09,0.00,100.0,100.0
2020/09/10,0.00,100.0,100.0
2020/09/11,0.10,100.0,100.0
2020/09/12,,65.6,62.5
2020/09/13,,0.0,0.0
2020/09/14,,0.0,0.0
2020/09/15,,0.0,0.0
2020/09/16,,0.0,0.0
2020/09/17,,0.0,0.0
2020/09/18,,74.3,75.0
2020/09/19,0.00,100.0,100.0
2020/09/20,0.00,100.0,100.0
2020/09/21,0.00,100.0,100.0
2020/09/22,0.00,100.0,100.0
2020/09/23,0.40,100.0,100.0
2020/09/24,0.90,100.0,100.0
2020/09/25,0.00,100.0,100.0
2020/09/26,0.00,100.0,100.0
2020/09/27,0.10,100.0,100.0
2020/09/28,13.10,99.7,100.0
2020/09/29,15.10,100.0,100.0
2020/09/30,0.60,100.0,100.0
2020/10/01,0.10,100.0,100.0
2020/10/02,0.00,100.0,100.0
2020/10/03,0.00,100.0,100.0
2020/10/04,1.00,100.0,100.0
2020/10/05,0.00,99.7,100.0
2020/10/06,0.00,100.0,100.0
2020/10/07,2.70,100.0,100.0
2020/10/08,2.50,100.0,100.0
2020/10/09,0.00,100.0,100.0
2020/10/10,0.00,100.0,100.0
2020/10/11,0.00,100.0,100.0
2020/10/12,0.00,100.0,100.0
2020/10/13,0.00,100.0,100.0
2020/10/14,0.00,100.0,100.0
2020/10/15,0.00,100.0,100.0
2020/10/16,0.00,100.0,100.0
2020/10/17,0.00,100.0,100.0
2020/10/18,12.10,100.0,100.0
2020/10/19,44.60,100.0,100.0
2020/10/20,2.50,95.8,100.0
2020/10/21,0.00,94.5,100.0
2020/10/22,0.00,99.7,100.0
2020/10/23,0.00,98.3,100.0
2020/10/24,8.00,97.9,100.0
2020/10/25,1.20,96.9,100.0
2020/10/26,1.80,94.8,91.7
2020/10/27,2.40,99.7,100.0
2020/10/28,17.80,100.0,100.0
2020/10/29,0.00,97.2,95.8
2020/10/30,0.00,97.9,100.0
2020/10/31,0.00,96.5,100.0
2020/11/01,0.00,95.9,100.0
2020/11/02,0.00,95.2,100.0
2020/11/03,0.00,95.5,91.7
2020/11/04,0.00,99.0,100.0
2020/11/05,0.00,99.3,100.0
2020/11/06,0.00,100.0,100.0
2020/11/07,0.00,100.0,100.0
2020/11/08,0.00,100.0,100.0
2020/11/09,0.00,100.0,100.0
2020/11/10,0.00,100.0,100.0
2020/11/11,0.00,100.0,100.0
2020/11/12,0.00,100.0,100.0
2020/11/13,0.00,100.0,100.0
2020/11/14,0.40,100.0,100.0
2020/11/15,0.00,100.0,100.0
2020/11/16,0.00,100.0,100.0
2020/11/17,11.40,100.0,100.0
2020/11/18,18.30,99.7,100.0
2020/11/19,0.40,100.0,100.0
2020/11/20,42.50,100.0,100.0
2020/11/21,16.70,100.0,100.0
2020/11/22,10.50,100.0,100.0
2020/11/23,5.10,100.0,100.0
2020/11/24,1.10,100.0,100.0
2020/11/25,7.40,100.0,100.0
2020/11/26,20.00,100.0,100.0
2020/11/27,1.20,99.7,100.0
2020/11/28,15.50,100.0,100.0
2020/11/29,0.00,100.0,100.0
2020/11/30,0.60,99.7,100.0
2020/12/01,2.80,100.0,100.0
2020/12/02,21.90,100.0,100.0
2020/12/03,4.60,100.0,100.0
2020/12/04,3.00,100.0,100.0
2020/12/05,0.00,100.0,100.0
2020/12/06,0.00,100.0,100.0
2020/12/07,0.00,100.0,100.0
2020/12/08,0.90,100.0,100.0
2020/12/09,7.50,100.0,100.0
2020/12/10,11.90,100.0,100.0
2020/12/11,2.20,100.0,100.0
2020/12/12,1.70,100.0,100.0
2020/12/13,0.00,100.0,100.0
2020/12/14,0.90,100.0,100.0
2020/12/15,7.50,100.0,100.0
2020/12/16,0.00,100.0,100.0
2020/12/17,0.30,100.0,100.0
2020/12/18,2.20,100.0,100.0
2020/12/19,12.30,100.0,100.0
2020/12/20,34.60,100.0,100.0
2020/12/21,10.60,100.0,100.0
2020/12/22,0.00,100.0,100.0
2020/12/23,0.40,100.0,100.0
2020/12/24,14.70,99.3,100.0
2020/12/25,28.70,100.0,100.0
2020/12/26,2.60,100.0,100.0
2020/12/27,0.00,100.0,100.0
2020/12/28,8.40,100.0,100.0
2020/12/29,10.90,100.0,100.0
2020/12/30,10.20,100.0,100.0
2020/12/31,3.90,100.0,100.0
2021/01/01,0.00,100.0,100.0
2021/01/02,5.90,100.0,100.0
2021/01/03,2.40,100.0,100.0
2021/01/04,43.50,100.0,100.0
2021/01/05,9.10,100.0,100.0
2021/01/06,8.00,100.0,100.0
2021/01/07,7.20,100.0,100.0
2021/01/08,12.10,100.0,100.0
2021/01/09,0.10,100.0,100.0
2021/01/10,0.20,100.0,100.0
2021/01/11,1.10,100.0,100.0
2021/01/12,0.00,100.0,100.0
2021/01/13,0.00,99.7,100.0
2021/01/14,0.00,100.0,100.0
2021/01/15,0.00,100.0,100.0
2021/01/16,0.20,100.0,100.0
2021/01/17,0.00,100.0,100.0
2021/01/18,0.40,100.0,100.0
2021/01/19,0.00,100.0,100.0
2021/01/20,0.00,100.0,100.0
2021/01/21,0.00,100.0,100.0
2021/01/22,3.30,100.0,100.0
2021/01/23,1.10,100.0,100.0
2021/01/24,0.00,100.0,100.0
2021/01/25,0.10,100.0,100.0
2021/01/26,1.10,100.0,100.0
2021/01/27,0.00,100.0,100.0
2021/01/28,0.00,100.0,100.0
2021/01/29,1.50,99.7,100.0
2021/01/30,0.00,100.0,100.0
2021/01/31,0.00,100.0,100.0
2021/02/01,0.00,100.0,100.0
2021/02/02,0.00,100.0,100.0
2021/02/03,0.00,100.0,100.0
2021/02/04,0.00,100.0,100.0
2021/02/05,0.00,100.0,100.0
2021/02/06,0.00,100.0,100.0
2021/02/07,0.00,100.0,100.0
2021/02/08,2.70,99.7,100.0
2021/02/09,16.00,100.0,100.0
2021/02/10,0.00,100.0,100.0
2021/02/11,8.10,100.0,100.0
2021/02/12,0.00,100.0,100.0
2021/02/13,0.00,100.0,100.0
2021/02/14,6.10,100.0,100.0
2021/02/15,3.00,100.0,100.0
2021/02/16,2.30,100.0,100.0
2021/02/17,13.60,100.0,100.0
2021/02/18,3.50,100.0,100.0
2021/02/19,15.90,100.0,100.0
2021/02/20,9.70,100.0,100.0
2021/02/21,,36.1,33.3
2021/02/22,,0.0,0.0
2021/02/23,0.00,89.6,87.5
2021/02/24,0.70,100.0,100.0
2021/02/25,0.40,100.0,100.0
2021/02/26,0.00,100.0,100.0
2021/02/27,2.30,100.0,100.0
2021/02/28,25.40,100.0,100.0
2021/03/01,22.80,100.0,100.0
2021/03/02,37.30,100.0,100.0
2021/03/03,27.30,100.0,100.0
2021/03/04,0.60,100.0,100.0
2021/03/05,7.50,100.0,100.0
2021/03/06,0.00,100.0,100.0
2021/03/07,0.00,100.0,100.0
2021/03/08,4.30,100.0,100.0
2021/03/09,34.00,100.0,100.0
2021/03/10,6.90,100.0,100.0
2021/03/11,17.50,100.0,100.0
2021/03/12,3.40,100.0,100.0
2021/03/13,6.40,100.0,100.0
2021/03/14,15.00,100.0,100.0
2021/03/15,4.60,100.0,100.0
2021/03/16,6.90,90.3,87.5
2021/03/17,,0.0,0.0
2021/03/18,,56.6,54.2
2021/03/19,0.50,100.0,100.0
2021/03/20,0.00,100.0,100.0
2021/03/21,0.00,100.0,100.0
2021/03/22,17.00,100.0,100.0
2021/03/23,4.70,100.0,100.0
2021/03/24,8.60,100.0,100.0
2021/03/25,29.10,100.0,100.0
2021/03/26,3.70,100.0,100.0
2021/03/27,1.70,100.0,100.0
2021/03/28,0.20,100.0,100.0
2021/03/29,0.00,100.0,100.0
2021/03/30,0.00,100.0,100.0
2021/03/31,0.00,99.7,100.0
2021/04/01,0.00,100.0,100.0
2021/04/02,14.40,100.0,100.0
2021/04/03,9.90,100.0,100.0
2021/04/04,0.30,100.0,100.0
2021/04/05,0.00,100.0,100.0
2021/04/06,0.00,100.0,100.0
2021/04/07,1.00,100.0,100.0
2021/04/08,0.00,100.0,100.0
2021/04/09,7.40,100.0,100.0
2021/04/10,0.00,100.0,100.0
2021/04/11,0.00,100.0,100.0
2021/04/12,0.90,100.0,100.0
2021/04/13,0.00,100.0,100.0
2021/04/14,0.00,100.0,100.0
2021/04/15,3.30,100.0,100.0
2021/04/16,0.50,100.0,100.0
2021/04/17,0.10,100.0,100.0
2021/04/18,2.20,100.0,100.0
2021/04/19,,0.0,0.0
2021/04/20,,0.0,0.0
2021/04/21,,0.0,0.0
2021/04/22,,47.9,45.8
2021/04/23,10.90,100.0,100.0
2021/04/24,4.70,99.7,100.0
2021/04/25,0.10,100.0,100.0
2021/04/26,15.80,100.0,100.0
2021/04/27,22.30,100.0,100.0
2021/04/28,14.30,100.0,100.0
2021/04/29,7.60,100.0,100.0
2021/04/30,20.70,100.0,100.0
2021/05/01,11.60,100.0,100.0
2021/05/02,9.40,100.0,100.0
2021/05/03,14.20,100.0,100.0
2021/05/04,0.10,100.0,100.0
2021/05/05,0.50,99.7,100.0
2021/05/06,8.20,100.0,100.0
2021/05/07,1.30,100.0,100.0
2021/05/08,17.20,100.0,100.0
2021/05/09,12.30,100.0,100.0
2021/05/10,0.00,100.0,100.0
2021/05/11,0.00,100.0,100.0
2021/05/12,0.00,100.0,100.0
2021/05/13,0.00,100.0,100.0
2021/05/14,0.00,100.0,100.0
2021/05/15,1.40,100.0,100.0
2021/05/16,0.10,100.0,100.0
2021/05/17,23.70,85.4,83.3
2021/05/18,0.00,89.2,87.5
2021/05/19,0.00,100.0,100.0
2021/05/20,0.00,100.0,100.0
2021/05/21,1.70,100.0,100.0
2021/05/22,0.00,100.0,100.0
2021/05/23,0.00,100.0,100.0
2021/05/24,0.00,100.0,100.0
2021/05/25,0.00,100.0,100.0
2021/05/26,1.40,100.0,100.0
2021/05/27,0.00,100.0,100.0
2021/05/28,0.30,100.0,100.0
2021/05/29,5.70,100.0,100.0
2021/05/30,8.90,100.0,100.0
2021/05/31,26.10,100.0,100.0
2021/06/01,8.80,99.7,100.0
2021/06/02,0.10,100.0,100.0
2021/06/03,0.30,100.0,100.0
2021/06/04,4.60,100.0,100.0
2021/06/05,0.00,100.0,100.0
2021/06/06,0.70,100.0,100.0
2021/06/07,19.30,100.0,100.0
2021/06/08,3.40,100.0,100.0
2021/06/09,0.40,100.0,100.0
2021/06/10,0.00,100.0,100.0
2021/06/11,0.50,100.0,100.0
2021/06/12,10.50,100.0,100.0
2021/06/13,16.80,100.0,100.0
2021/06/14,3.20,100.0,100.0
2021/06/15,5.60,100.0,100.0
2021/06/16,0.10,100.0,100.0
2021/06/17,0.00,100.0,100.0
2021/06/18,0.00,100.0,100.0
2021/06/19,0.00,100.0,100.0
2021/06/20,1.70,100.0,100.0
2021/06/21,1.00,100.0,100.0
2021/06/22,0.00,100.0,100.0
2021/06/23,0.70,100.0,100.0
2021/06/24,3.10,100.0,100.0
2021/06/25,2.30,100.0,100.0
2021/06/26,5.60,100.0,100.0
2021/06/27,0.00,100.0,100.0
2021/06/28,0.00,100.0,100.0
2021/06/29,0.00,100.0,100.0
2021/06/30,0.00,100.0,100.0
2021/07/01,0.00,100.0,100.0
2021/07/02,0.00,100.0,100.0
2021/07/03,0.00,100.0,100.0
2021/07/04,0.00,100.0,100.0
2021/07/05,0.00,100.0,100.0
2021/07/06,0.00,99.7,100.0
2021/07/07,0.00,100.0,100.0
2021/07/08,4.70,100.0,100.0
2021/07/09,1.70,100.0,100.0
2021/07/10,0.00,100.0,100.0
2021/07/11,0.00,100.0,100.0
2021/07/12,0.00,100.0,100.0
2021/07/13,0.10,100.0,100.0
2021/07/14,0.00,100.0,100.0
2021/07/15,1.50,99.3,100.0
2021/07/16,0.10,100.0,100.0
2021/07/17,0.20,100.0,100.0
2021/07/18,0.30,100.0,100.0
2021/07/19,0.00,100.0,100.0
2021/07/20,0.00,100.0,100.0
2021/07/21,0.00,99.3,100.0
2021/07/22,0.00,99.7,100.0
2021/07/23,0.00,100.0,100.0
2021/07/24,0.10,100.0,100.0
2021/07/25,0.30,100.0,100.0
2021/07/26,0.10,100.0,100.0
2021/07/27,12.80,100.0,100.0
2021/07/28,0.10,100.0,100.0
2021/07/29,0.00,100.0,100.0
2021/07/30,0.00,100.0,100.0
2021/07/31,0.00,100.0,100.0
2021/08/01,0.00,100.0,100.0
