fecha,valor,max_abs,min_abs,completo_mediciones,completo_umbral
2019/11/22,9.206,13.40,5.30,100.0,100.0
2019/11/23,8.514,14.50,5.40,100.0,100.0
2019/11/24,9.955,16.10,4.70,100.0,100.0
2019/11/25,10.428,16.00,5.60,100.0,100.0
2019/11/26,10.661,15.90,6.30,100.0,100.0
2019/11/27,10.480,15.30,6.70,100.0,100.0
2019/11/28,10.600,15.00,7.90,100.0,100.0
2019/11/29,9.930,14.40,6.00,100.0,100.0
2019/11/30,10.704,16.30,6.60,100.0,100.0
2019/12/01,9.767,15.90,5.80,100.0,100.0
2019/12/02,10.528,16.30,6.40,100.0,100.0
2019/12/03,9.913,16.30,4.60,100.0,100.0
2019/12/04,9.777,15.20,6.80,100.0,100.0
2019/12/05,9.936,15.20,6.30,100.0,100.0
2019/12/06,8.780,12.60,6.20,100.0,100.0
2019/12/07,8.583,12.70,6.80,100.0,100.0
2019/12/08,9.278,13.90,7.20,100.0,100.0
2019/12/09,10.176,15.80,7.40,100.0,100.0
2019/12/10,9.585,15.20,5.80,100.0,100.0
2019/12/11,9.380,15.60,4.90,100.0,100.0
2019/12/12,8.642,11.30,6.30,100.0,100.0
2019/12/13,8.590,13.90,4.90,100.0,100.0
2019/12/14,8.448,14.40,4.30,100.0,100.0
2019/12/15,9.906,15.90,5.40,100.0,100.0
2019/12/16,10.285,15.80,5.80,100.0,100.0
2019/12/17,10.594,17.00,5.50,100.0,100.0
2019/12/18,10.371,16.60,6.00,100.0,100.0
2019/12/19,9.356,16.00,5.60,100.0,100.0
2019/12/20,9.912,14.80,6.40,100.0,100.0
2019/12/21,10.628,16.20,6.70,100.0,100.0
2019/12/22,10.846,16.10,6.80,100.0,100.0
2019/12/23,10.638,15.30,7.60,100.0,100.0
2019/12/24,11.279,17.00,7.30,100.0,100.0
2019/12/25,11.865,17.90,6.80,100.0,100.0
2019/12/26,11.627,17.50,7.30,100.0,100.0
2019/12/27,10.850,15.90,7.50,100.0,100.0
2019/12/28,11.306,16.80,7.20,100.0,100.0
2019/12/29,11.633,16.90,6.60,100.0,100.0
2019/12/30,10.320,15.40,7.70,100.0,100.0
2019/12/31,9.399,11.00,8.40,100.0,100.0
2020/01/01,8.893,10.60,8.00,100.0,100.0
2020/01/02,9.562,13.50,8.00,100.0,100.0
2020/01/03,9.811,15.20,5.10,100.0,100.0
2020/01/04,9.227,16.00,3.40,100.0,100.0
2020/01/05,9.764,15.70,6.10,100.0,100.0
2020/01/06,9.050,15.10,5.50,100.0,100.0
2020/01/07,9.610,16.00,5.00,100.0,100.0
2020/01/08,9.471,16.90,4.10,100.0,100.0
2020/01/09,9.293,16.50,2.90,100.0,100.0
2020/01/10,10.858,17.30,5.50,100.0,100.0
2020/01/11,11.274,16.80,6.30,100.0,100.0
2020/01/12,11.465,17.30,6.50,100.0,100.0
2020/01/13,10.616,16.50,5.70,100.0,100.0
2020/01/14,10.800,17.40,5.90,100.0,100.0
2020/01/15,10.910,17.30,6.00,100.0,100.0
2020/01/16,10.942,16.40,6.40,100.0,100.0
2020/01/17,11.684,17.50,7.70,100.0,100.0
2020/01/18,11.736,17.50,7.10,100.0,100.0
2020/01/19,12.043,17.40,7.10,100.0,100.0
2020/01/20,10.805,15.70,7.80,100.0,100.0
2020/01/21,9.145,12.20,7.70,100.0,100.0
2020/01/22,9.032,11.20,7.50,100.0,100.0
2020/01/23,10.012,15.60,6.80,100.0,100.0
2020/01/24,9.881,16.80,6.80,100.0,100.0
2020/01/25,9.463,16.00,5.40,100.0,100.0
2020/01/26,9.863,15.80,6.90,100.0,100.0
2020/01/27,9.430,14.40,6.60,99.7,100.0
2020/01/28,9.121,15.30,4.70,100.0,100.0
2020/01/29,8.836,12.30,7.60,97.9,95.8
2020/01/30,10.752,15.30,7.80,100.0,100.0
2020/01/31,10.115,14.80,6.70,100.0,100.0
2020/02/01,9.237,14.20,7.00,100.0,100.0
2020/02/02,10.647,16.10,6.60,100.0,100.0
2020/02/03,11.404,16.60,7.20,100.0,100.0
2020/02/04,10.893,16.30,4.60,100.0,100.0
2020/02/05,9.544,18.00,2.60,100.0,100.0
2020/02/06,10.254,17.80,3.60,100.0,100.0
2020/02/07,10.380,17.20,4.50,100.0,100.0
2020/02/08,10.095,15.60,5.90,100.0,100.0
2020/02/09,10.904,16.30,6.50,100.0,100.0
2020/02/10,9.928,14.90,5.60,100.0,100.0
2020/02/11,10.655,18.60,4.80,100.0,100.0
2020/02/12,11.015,18.00,7.10,100.0,100.0
2020/02/13,11.388,17.10,6.30,100.0,100.0
2020/02/14,11.767,18.70,6.20,100.0,100.0
2020/02/15,11.532,16.90,5.90,100.0,100.0
2020/02/16,11.495,17.30,6.90,100.0,100.0
2020/02/17,11.307,16.80,7.20,100.0,100.0
2020/02/18,11.565,16.90,7.40,100.0,100.0
2020/02/19,11.615,16.10,8.80,100.0,100.0
2020/02/20,11.405,16.40,7.10,100.0,100.0
2020/02/21,9.897,14.70,8.20,99.7,100.0
2020/02/22,9.648,12.60,8.00,100.0,100.0
2020/02/23,10.295,17.30,6.30,100.0,100.0
2020/02/24,9.340,12.40,7.60,100.0,100.0
2020/02/25,10.416,16.60,6.80,100.0,100.0
2020/02/26,9.329,13.60,7.40,100.0,100.0
2020/02/27,9.754,13.30,7.90,100.0,100.0
2020/02/28,10.185,16.50,7.90,100.0,100.0
2020/02/29,10.663,15.60,6.50,100.0,100.0
2020/03/01,11.116,15.90,6.80,100.0,100.0
2020/03/02,10.947,15.50,6.90,100.0,100.0
2020/03/03,11.055,16.00,7.00,99.7,100.0
2020/03/04,11.719,18.40,5.70,100.0,100.0
2020/03/05,11.859,16.50,8.10,100.0,100.0
2020/03/06,10.249,15.80,8.30,100.0,100.0
2020/03/07,10.354,15.00,7.70,100.0,100.0
2020/03/08,10.768,15.70,7.00,100.0,100.0
2020/03/09,10.771,17.80,6.60,100.0,100.0
2020/03/10,10.376,16.70,7.20,100.0,100.0
2020/03/11,10.273,16.30,6.40,100.0,100.0
2020/03/12,10.808,15.40,6.50,100.0,100.0
2020/03/13,11.022,15.40,7.20,100.0,100.0
2020/03/14,10.011,14.10,8.00,100.0,100.0
2020/03/15,11.364,16.70,8.30,100.0,100.0
2020/03/16,10.962,15.30,8.90,100.0,100.0
2020/03/17,9.639,13.70,6.00,100.0,100.0
2020/03/18,9.640,16.10,4.80,100.0,100.0
2020/03/19,10.029,16.40,4.80,100.0,100.0
2020/03/20,8.584,14.00,6.20,100.0,100.0
2020/03/21,7.649,14.20,3.80,100.0,100.0
2020/03/22,8.566,16.50,3.40,100.0,100.0
2020/03/23,9.759,16.50,4.30,100.0,100.0
2020/03/24,10.914,16.60,6.70,100.0,100.0
2020/03/25,10.405,15.50,6.10,100.0,100.0
2020/03/26,10.790,17.00,6.60,100.0,100.0
2020/03/27,10.758,15.10,7.50,100.0,100.0
2020/03/28,10.785,16.30,7.90,100.0,100.0
2020/03/29,10.142,14.60,6.10,100.0,100.0
2020/03/30,9.836,14.20,7.50,100.0,100.0
2020/03/31,10.072,13.60,7.90,100.0,100.0
2020/04/01,10.358,15.20,7.20,100.0,100.0
2020/04/02,9.559,14.80,6.50,100.0,100.0
2020/04/03,10.637,16.40,6.50,100.0,100.0
2020/04/04,11.895,17.90,6.70,100.0,100.0
2020/04/05,11.626,17.20,8.20,100.0,100.0
2020/04/06,11.512,16.10,7.40,100.0,100.0
2020/04/07,10.302,14.90,7.60,100.0,100.0
2020/04/08,11.464,17.10,7.20,100.0,100.0
2020/04/09,11.381,15.90,7.80,100.0,100.0
2020/04/10,10.785,16.30,7.00,100.0,100.0
2020/04/11,9.627,13.70,8.10,100.0,100.0
2020/04/12,10.386,15.60,7.80,100.0,100.0
2020/04/13,9.936,13.10,8.10,100.0,100.0
2020/04/14,9.650,15.00,7.30,100.0,100.0
2020/04/15,8.219,11.50,6.10,100.0,100.0
2020/04/16,9.114,13.90,5.80,100.0,100.0
2020/04/17,9.691,15.40,5.90,100.0,100.0
2020/04/18,8.763,14.20,6.90,100.0,100.0
2020/04/19,9.286,16.50,5.50,100.0,100.0
2020/04/20,9.725,16.80,4.70,100.0,100.0
2020/04/21,9.401,15.70,5.20,100.0,100.0
2020/04/22,9.926,15.80,5.40,100.0,100.0
2020/04/23,9.652,15.40,7.50,100.0,100.0
2020/04/24,10.051,14.90,6.30,100.0,100.0
2020/04/25,10.125,15.90,7.70,100.0,100.0
2020/04/26,10.169,16.70,6.70,100.0,100.0
2020/04/27,9.993,15.50,6.20,100.0,100.0
2020/04/28,10.713,15.60,8.00,100.0,100.0
2020/04/29,10.918,16.30,6.90,100.0,100.0
2020/04/30,10.468,16.40,6.10,100.0,100.0
2020/05/01,10.109,14.50,6.80,100.0,100.0
2020/05/02,10.390,16.00,7.20,100.0,100.0
2020/05/03,10.313,16.50,7.20,100.0,100.0
2020/05/04,10.219,15.20,7.20,100.0,100.0
2020/05/05,10.098,14.90,6.80,100.0,100.0
2020/05/06,10.547,16.20,6.70,100.0,100.0
2020/05/07,11.078,15.60,8.00,100.0,100.0
2020/05/08,11.854,17.30,7.50,100.0,100.0
2020/05/09,11.602,17.80,7.00,100.0,100.0
2020/05/10,10.774,16.10,6.50,100.0,100.0
2020/05/11,10.072,16.20,6.80,100.0,100.0
2020/05/12,9.302,12.80,7.30,100.0,100.0
2020/05/13,9.035,13.80,6.30,100.0,100.0
2020/05/14,10.282,15.90,6.10,100.0,100.0
2020/05/15,11.213,16.50,6.40,100.0,100.0
2020/05/16,10.553,15.60,6.90,100.0,100.0
2020/05/17,10.908,15.60,6.50,100.0,100.0
2020/05/18,10.591,15.30,7.70,99.7,100.0
2020/05/19,11.316,16.10,6.90,100.0,100.0
2020/05/20,11.676,17.10,7.60,100.0,100.0
2020/05/21,11.065,16.50,7.40,100.0,100.0
2020/05/22,10.647,16.40,7.10,100.0,100.0
2020/05/23,11.433,17.80,6.30,100.0,100.0
2020/05/24,11.132,15.60,7.60,100.0,100.0
2020/05/25,11.176,16.60,7.30,100.0,100.0
2020/05/26,11.120,16.50,7.10,100.0,100.0
2020/05/27,10.518,16.20,6.20,100.0,100.0
2020/05/28,9.938,16.60,4.90,100.0,100.0
2020/05/29,9.856,14.50,8.00,100.0,100.0
2020/05/30,9.008,11.70,7.80,100.0,100.0
2020/05/31,9.558,14.30,6.80,100.0,100.0
2020/06/01,9.256,15.50,6.50,100.0,100.0
2020/06/02,9.412,14.80,6.80,100.0,100.0
2020/06/03,9.260,14.40,7.00,100.0,100.0
2020/06/04,10.742,16.60,6.80,100.0,100.0
2020/06/05,9.160,14.60,6.50,100.0,100.0
2020/06/06,10.872,17.00,6.50,100.0,100.0
2020/06/07,10.562,18.30,6.10,100.0,100.0
2020/06/08,10.204,16.80,5.90,100.0,100.0
2020/06/09,9.588,16.00,5.50,100.0,100.0
2020/06/10,9.192,15.60,4.10,100.0,100.0
2020/06/11,9.301,15.40,3.90,100.0,100.0
2020/06/12,9.604,14.80,6.40,100.0,100.0
2020/06/13,10.292,16.70,5.90,100.0,100.0
2020/06/14,9.155,15.10,6.10,100.0,100.0
2020/06/15,10.414,16.00,6.30,100.0,100.0
2020/06/16,9.802,15.40,6.20,100.0,100.0
2020/06/17,10.038,16.40,5.80,100.0,100.0
2020/06/18,10.070,16.10,6.40,100.0,100.0
2020/06/19,9.686,15.00,6.90,100.0,100.0
2020/06/20,9.201,15.30,6.80,100.0,100.0
2020/06/21,9.486,14.70,5.50,100.0,100.0
2020/06/22,9.932,15.30,5.90,99.3,100.0
2020/06/23,9.744,14.70,6.20,100.0,100.0
2020/06/24,10.508,17.30,5.70,100.0,100.0
2020/06/25,9.518,14.30,5.50,100.0,100.0
2020/06/26,9.953,15.50,6.10,100.0,100.0
2020/06/27,9.314,14.60,5.70,100.0,100.0
2020/06/28,9.280,15.50,5.40,100.0,100.0
2020/06/29,9.837,15.20,5.70,100.0,100.0
2020/06/30,10.202,15.70,6.10,100.0,100.0
2020/07/01,9.709,14.80,5.10,100.0,100.0
2020/07/02,8.978,13.30,6.50,100.0,100.0
2020/07/03,8.788,13.70,5.90,100.0,100.0
2020/07/04,8.803,12.30,6.70,100.0,100.0
2020/07/05,8.411,15.20,5.20,100.0,100.0
2020/07/06,8.078,13.60,5.40,82.3,83.3
2020/07/07,8.543,16.00,5.40,100.0,100.0
2020/07/08,8.367,15.30,4.70,100.0,100.0
2020/07/09,8.967,14.30,4.50,100.0,100.0
2020/07/10,9.344,14.50,5.60,100.0,100.0
2020/07/11,8.602,14.40,4.80,100.0,100.0
2020/07/12,9.268,15.20,4.70,100.0,100.0
2020/07/13,8.216,12.40,5.30,100.0,100.0
2020/07/14,8.840,13.30,5.30,100.0,100.0
2020/07/15,9.070,14.40,5.60,100.0,100.0
2020/07/16,9.250,15.00,5.10,100.0,100.0
2020/07/17,8.962,16.00,3.90,100.0,100.0
2020/07/18,8.781,13.80,4.90,100.0,100.0
2020/07/19,9.251,14.90,5.20,100.0,100.0
2020/07/20,9.567,14.70,6.20,100.0,100.0
2020/07/21,9.107,13.70,5.70,100.0,100.0
2020/07/22,8.563,12.90,5.70,100.0,100.0
2020/07/23,9.787,14.30,6.70,100.0,100.0
2020/07/24,9.246,16.00,5.30,99.7,100.0
2020/07/25,10.119,16.60,5.40,100.0,100.0
2020/07/26,10.169,16.10,6.30,100.0,100.0
2020/07/27,9.432,14.00,5.60,100.0,100.0
2020/07/28,9.085,14.40,4.80,100.0,100.0
2020/07/29,9.896,14.10,6.20,100.0,100.0
2020/07/30,10.241,14.50,6.00,100.0,100.0
2020/07/31,10.372,16.30,5.90,100.0,100.0
2020/08/01,10.208,16.30,5.80,100.0,100.0
2020/08/02,10.162,17.50,5.40,100.0,100.0
2020/08/03,9.873,16.70,4.70,100.0,100.0
2020/08/04,9.342,16.60,4.80,100.0,100.0
2020/08/05,9.836,15.80,5.10,100.0,100.0
2020/08/06,9.417,15.00,5.60,100.0,100.0
2020/08/07,10.232,16.40,5.70,100.0,100.0
2020/08/08,10.646,17.10,5.90,100.0,100.0
2020/08/09,10.518,17.20,5.50,100.0,100.0
2020/08/10,10.740,18.90,5.40,100.0,100.0
2020/08/11,11.345,18.70,5.90,100.0,100.0
2020/08/12,10.988,18.00,6.40,100.0,100.0
2020/08/13,11.245,18.00,6.50,100.0,100.0
2020/08/14,10.959,16.90,7.30,100.0,100.0
2020/08/15,10.234,16.20,6.00,100.0,100.0
2020/08/16,9.624,15.80,5.00,100.0,100.0
2020/08/17,10.106,16.50,3.90,100.0,100.0
2020/08/18,9.620,14.10,6.70,100.0,100.0
2020/08/19,9.981,14.70,6.90,100.0,100.0
2020/08/20,9.440,14.30,6.10,100.0,100.0
2020/08/21,7.622,11.50,5.60,100.0,100.0
2020/08/22,9.822,17.50,5.40,100.0,100.0
2020/08/23,9.306,16.40,4.50,100.0,100.0
2020/08/24,10.043,17.80,4.00,100.0,100.0
2020/08/25,9.732,16.30,4.70,100.0,100.0
2020/08/26,9.558,17.10,4.60,100.0,100.0
2020/08/27,9.501,16.40,4.00,100.0,100.0
2020/08/28,8.558,13.60,6.00,100.0,100.0
2020/08/29,7.757,13.50,5.20,100.0,100.0
2020/08/30,8.851,16.50,5.00,100.0,100.0
2020/08/31,9.872,15.90,4.90,100.0,100.0
2020/09/01,8.664,13.40,6.00,100.0,100.0
2020/09/02,9.334,16.20,4.80,100.0,100.0
2020/09/03,9.614,14.80,5.10,100.0,100.0
2020/09/04,10.436,15.90,6.30,100.0,100.0
2020/09/05,9.484,14.00,5.10,100.0,100.0
2020/09/06,8.571,13.50,3.90,100.0,100.0
2020/09/07,9.939,16.80,5.00,100.0,100.0
2020/09/08,8.859,13.80,4.70,100.0,100.0
2020/09/09,9.142,14.80,4.40,100.0,100.0
2020/09/10,9.745,15.50,5.70,100.0,100.0
2020/09/11,10.096,15.60,5.40,100.0,100.0
2020/09/12,9.699,17.10,5.50,100.0,100.0
2020/09/13,9.173,14.90,4.50,100.0,100.0
2020/09/14,9.572,14.80,5.10,100.0,100.0
2020/09/15,8.242,12.60,4.70,100.0,100.0
2020/09/16,8.856,17.00,4.60,100.0,100.0
2020/09/17,8.690,17.10,4.30,100.0,100.0
2020/09/18,9.343,14.90,5.60,99.7,100.0
2020/09/19,9.387,14.40,5.30,100.0,100.0
2020/09/20,10.497,16.70,5.80,100.0,100.0
2020/09/21,10.668,17.00,6.40,100.0,100.0
2020/09/22,10.570,17.50,5.40,100.0,100.0
2020/09/23,9.833,14.90,5.30,100.0,100.0
2020/09/24,9.219,14.00,5.80,100.0,100.0
2020/09/25,8.793,14.80,5.00,100.0,100.0
2020/09/26,9.158,16.30,3.90,100.0,100.0
2020/09/27,9.812,17.70,4.50,100.0,100.0
2020/09/28,9.129,16.30,5.90,100.0,100.0
2020/09/29,9.404,16.30,5.30,100.0,100.0
2020/09/30,9.436,15.20,5.70,100.0,100.0
2020/10/01,8.974,15.00,5.30,100.0,100.0
2020/10/02,9.356,16.30,3.60,100.0,100.0
2020/10/03,8.773,12.70,4.70,100.0,100.0
2020/10/04,8.941,13.80,6.20,100.0,100.0
2020/10/05,9.278,13.70,4.40,100.0,100.0
2020/10/06,11.253,17.60,5.00,100.0,100.0
2020/10/07,9.880,15.00,5.50,100.0,100.0
2020/10/08,9.467,14.10,5.60,100.0,100.0
2020/10/09,10.069,17.10,4.90,100.0,100.0
2020/10/10,9.796,16.90,4.30,100.0,100.0
2020/10/11,9.720,16.70,4.40,100.0,100.0
2020/10/12,10.129,16.80,5.40,100.0,100.0
2020/10/13,9.758,14.60,5.30,100.0,100.0
2020/10/14,10.099,15.70,5.00,100.0,100.0
2020/10/15,10.383,16.10,5.00,100.0,100.0
2020/10/16,10.976,16.60,6.50,100.0,100.0
2020/10/17,11.371,16.70,7.10,100.0,100.0
2020/10/18,9.674,16.20,6.60,100.0,100.0
2020/10/19,9.008,17.50,5.90,100.0,100.0
2020/10/20,9.653,16.50,4.90,100.0,100.0
2020/10/21,10.080,15.30,5.90,100.0,100.0
2020/10/22,10.166,16.10,6.00,100.0,100.0
2020/10/23,9.912,15.60,5.60,100.0,100.0
2020/10/24,9.108,16.30,4.70,100.0,100.0
2020/10/25,9.875,16.50,5.10,100.0,100.0
2020/10/26,10.591,18.30,6.50,96.5,91.7
2020/10/27,9.243,12.30,5.70,100.0,100.0
2020/10/28,9.734,12.90,7.50,100.0,100.0
2020/10/29,9.759,15.00,6.40,100.0,100.0
2020/10/30,8.635,14.50,5.30,100.0,100.0
2020/10/31,9.280,15.30,3.80,100.0,100.0
2020/11/01,8.832,15.40,3.70,100.0,100.0
2020/11/02,8.144,16.20,2.90,100.0,100.0
2020/11/03,7.701,16.70,1.80,97.6,95.8
2020/11/04,9.217,18.30,2.80,100.0,100.0
2020/11/05,9.904,16.70,5.50,100.0,100.0
2020/11/06,10.636,17.30,5.80,100.0,100.0
2020/11/07,10.919,15.20,6.90,100.0,100.0
2020/11/08,10.730,17.80,6.20,100.0,100.0
2020/11/09,10.840,17.70,5.50,100.0,100.0
2020/11/10,9.273,16.00,4.40,100.0,100.0
2020/11/11,9.621,15.10,4.90,100.0,100.0
2020/11/12,9.518,15.40,5.30,100.0,100.0
2020/11/13,9.693,16.90,4.80,100.0,100.0
2020/11/14,8.378,13.00,6.10,100.0,100.0
2020/11/15,8.966,13.10,5.90,100.0,100.0
2020/11/16,9.287,12.70,6.30,100.0,100.0
2020/11/17,9.032,16.20,5.30,100.0,100.0
2020/11/18,8.735,14.60,6.70,99.7,100.0
2020/11/19,9.443,14.20,6.30,100.0,100.0
2020/11/20,8.324,10.90,6.30,100.0,100.0
2020/11/21,8.518,15.30,5.80,100.0,100.0
2020/11/22,9.653,17.10,5.80,100.0,100.0
2020/11/23,9.494,15.10,6.30,100.0,100.0
2020/11/24,9.259,14.40,5.90,100.0,100.0
2020/11/25,10.278,17.80,5.30,100.0,100.0
2020/11/26,9.634,15.80,7.00,100.0,100.0
2020/11/27,8.544,11.50,6.50,100.0,100.0
2020/11/28,8.823,15.40,6.20,100.0,100.0
2020/11/29,10.672,17.10,6.10,100.0,100.0
2020/11/30,11.111,16.80,6.90,99.7,100.0
2020/12/01,10.365,16.30,6.30,100.0,100.0
2020/12/02,8.340,12.20,6.50,100.0,100.0
2020/12/03,9.723,15.00,6.40,100.0,100.0
2020/12/04,10.128,15.10,7.00,100.0,100.0
2020/12/05,10.008,15.00,6.50,100.0,100.0
2020/12/06,10.042,14.10,6.50,100.0,100.0
2020/12/07,10.236,15.60,5.90,100.0,100.0
2020/12/08,9.475,14.60,5.80,100.0,100.0
2020/12/09,9.927,16.50,6.50,100.0,100.0
2020/12/10,9.500,16.40,6.00,100.0,100.0
2020/12/11,9.273,16.30,5.20,100.0,100.0
2020/12/12,9.131,14.20,5.60,100.0,100.0
2020/12/13,9.372,15.10,5.30,100.0,100.0
2020/12/14,10.196,15.60,5.50,100.0,100.0
2020/12/15,9.492,15.30,5.30,100.0,100.0
2020/12/16,10.020,16.10,5.10,100.0,100.0
2020/12/17,8.923,12.00,5.80,100.0,100.0
2020/12/18,9.268,14.30,6.20,100.0,100.0
2020/12/19,9.939,14.40,6.40,100.0,100.0
2020/12/20,9.708,16.00,5.80,100.0,100.0
2020/12/21,9.913,16.10,6.50,100.0,100.0
2020/12/22,9.488,14.40,5.60,100.0,100.0
2020/12/23,10.122,14.90,6.40,100.0,100.0
2020/12/24,9.753,14.10,6.80,99.3,100.0
2020/12/25,8.687,12.20,7.10,100.0,100.0
2020/12/26,7.380,8.20,5.40,100.0,100.0
2020/12/27,8.260,12.80,5.30,100.0,100.0
2020/12/28,8.362,12.50,6.30,100.0,100.0
2020/12/29,9.122,14.45,5.77,100.0,100.0
2020/12/30,8.798,13.22,7.23,100.0,100.0
2020/12/31,9.330,14.41,5.76,100.0,100.0
2021/01/01,9.670,14.65,5.63,100.0,100.0
